image index, last exit, entropy, gt, pred, correct
66, 3, 0.16654956340789795, 4, 4, 1
67, 3, 0.04257291927933693, 4, 4, 1
68, 3, 0.00173807458486408, 6, 6, 1
69, 3, 0.10101758688688278, 1, 1, 1
70, 3, 0.008032254874706268, 1, 1, 1
71, 3, 0.018480870872735977, 3, 3, 1
72, 3, 0.0005509753827936947, 3, 3, 1
73, 3, 0.0072707668878138065, 3, 3, 1
74, 3, 0.0018537341384217143, 3, 3, 1
75, 3, 0.11311468482017517, 0, 0, 1
76, 3, 0.04439938813447952, 2, 2, 1
77, 3, 0.03236667811870575, 4, 4, 1
78, 3, 0.009159926325082779, 0, 0, 1
79, 3, 0.011285190470516682, 8, 8, 1
80, 3, 0.0027255236636847258, 0, 0, 1
81, 3, 0.0025961294304579496, 0, 0, 1
82, 3, 0.18942661583423615, 3, 4, 0
83, 3, 0.007626156322658062, 5, 5, 1
84, 3, 0.0012481275480240583, 3, 3, 1
85, 3, 0.017069967463612556, 5, 5, 1
86, 3, 0.009589443914592266, 8, 8, 1
87, 3, 0.0006388745387084782, 4, 4, 1
88, 3, 0.30577316880226135, 1, 1, 1
89, 3, 0.003967308904975653, 6, 6, 1
90, 3, 0.0015425878809764981, 3, 3, 1
91, 3, 0.003724923124536872, 9, 9, 1
92, 3, 0.07593487948179245, 5, 5, 1
93, 3, 0.00579980481415987, 8, 8, 1
94, 3, 0.01020571868866682, 5, 5, 1
95, 3, 0.011828137561678886, 9, 9, 1
96, 3, 0.0036657091695815325, 9, 9, 1
97, 3, 0.03242937847971916, 8, 8, 1
98, 3, 0.05007098615169525, 7, 7, 1
99, 3, 0.0032445683609694242, 9, 9, 1
100, 3, 0.02234172262251377, 5, 5, 1
101, 3, 0.17970576882362366, 3, 3, 1
102, 3, 0.0031100581400096416, 9, 9, 1
103, 3, 0.1033809706568718, 5, 5, 1
104, 3, 0.006462459452450275, 2, 2, 1
105, 3, 0.002238045446574688, 1, 1, 1
106, 3, 0.005500125698745251, 0, 0, 1
107, 3, 0.015257448889315128, 4, 4, 1
108, 3, 0.001320407260209322, 4, 4, 1
109, 3, 0.0015984587371349335, 4, 4, 1
110, 3, 0.01276723388582468, 5, 5, 1
111, 3, 0.001079921261407435, 7, 7, 1
112, 3, 0.0002824150724336505, 9, 9, 1
113, 3, 0.0006482201861217618, 1, 1, 1
114, 3, 0.0008249630336649716, 9, 9, 1
115, 3, 0.0021995219867676497, 0, 0, 1
116, 3, 0.004448671359568834, 7, 7, 1
117, 3, 0.03822393715381622, 5, 5, 1
118, 3, 0.0007392678526230156, 3, 3, 1
119, 3, 0.003945649601519108, 5, 5, 1
120, 3, 0.005382582079619169, 8, 8, 1
121, 3, 0.0014155644457787275, 4, 4, 1
122, 3, 0.0005751480348408222, 7, 7, 1
123, 3, 0.006571917794644833, 5, 5, 1
124, 3, 0.012948308140039444, 8, 8, 1
125, 3, 0.008069835603237152, 2, 2, 1
126, 3, 0.004859413485974073, 2, 2, 1
127, 3, 0.0016933727310970426, 8, 8, 1
128, 3, 0.003404677379876375, 0, 0, 1
129, 3, 0.001698763226158917, 5, 5, 1
130, 3, 0.007430132012814283, 7, 7, 1
131, 3, 0.004854252096265554, 6, 6, 1
132, 3, 0.03584514558315277, 5, 5, 1
133, 3, 0.03551717847585678, 5, 5, 1
134, 3, 0.004864657297730446, 6, 6, 1
135, 3, 0.20380835235118866, 8, 8, 1
136, 3, 0.03713252395391464, 9, 9, 1
137, 3, 0.0016982228262349963, 7, 7, 1
138, 3, 0.10675399005413055, 8, 8, 1
139, 3, 0.14947515726089478, 6, 6, 1
140, 3, 0.0014066938310861588, 7, 7, 1
141, 3, 0.001249655382707715, 8, 8, 1
142, 3, 0.22646133601665497, 8, 8, 1
143, 3, 0.2235937863588333, 6, 6, 1
144, 3, 0.00928095169365406, 5, 5, 1
145, 3, 0.006746436469256878, 8, 8, 1
146, 3, 0.030954556539654732, 5, 3, 0
147, 3, 0.0005415063351392746, 4, 4, 1
148, 3, 0.011609015986323357, 6, 6, 1
149, 3, 0.0017211104277521372, 2, 2, 1
150, 3, 0.00625265296548605, 2, 2, 1
151, 3, 0.024014070630073547, 0, 0, 1
152, 3, 0.0695142149925232, 5, 5, 1
153, 3, 0.006744013633579016, 0, 0, 1
154, 3, 0.054377343505620956, 7, 7, 1
155, 3, 0.04991709440946579, 9, 9, 1
156, 3, 0.006689285393804312, 5, 5, 1
157, 3, 0.012511758133769035, 2, 2, 1
158, 3, 0.0016717929393053055, 5, 5, 1
159, 3, 0.2795052230358124, 3, 3, 1
160, 3, 0.0052398573607206345, 0, 0, 1
161, 3, 0.005583800375461578, 8, 8, 1
162, 3, 0.02612309157848358, 5, 5, 1
163, 3, 0.017575692385435104, 4, 4, 1
164, 3, 0.008180639706552029, 0, 0, 1
165, 3, 0.01683792471885681, 9, 9, 1
166, 3, 0.005324556026607752, 2, 2, 1
167, 3, 0.003432407509535551, 1, 1, 1
168, 3, 0.006488930433988571, 9, 9, 1
169, 3, 0.0006493445252999663, 6, 6, 1
170, 3, 0.007004448678344488, 7, 7, 1
171, 3, 0.00324511481449008, 7, 7, 1
172, 3, 0.17416782677173615, 4, 4, 1
173, 3, 0.036341264843940735, 5, 5, 1
174, 3, 0.008354075253009796, 9, 9, 1
175, 3, 0.00038583658169955015, 6, 6, 1
176, 3, 0.0003214494208805263, 1, 1, 1
177, 3, 0.0009114386048167944, 5, 5, 1
178, 3, 0.00047336556599475443, 5, 5, 1
179, 3, 0.0006932411342859268, 3, 3, 1
180, 3, 0.03353121131658554, 2, 2, 1
181, 3, 0.02376631274819374, 0, 0, 1
182, 3, 0.016437215730547905, 0, 0, 1
183, 3, 0.09618087857961655, 8, 8, 1
184, 3, 0.003282235935330391, 4, 4, 1
185, 3, 0.0046563101932406425, 1, 1, 1
186, 3, 0.03004629909992218, 5, 3, 0
187, 3, 0.23480796813964844, 7, 7, 1
188, 3, 0.002542327856644988, 9, 9, 1
189, 3, 0.004567073658108711, 9, 9, 1
190, 3, 0.009716184809803963, 9, 9, 1
191, 3, 0.22009360790252686, 1, 3, 0
192, 3, 0.011416531167924404, 1, 1, 1
193, 3, 0.0011962802382186055, 2, 2, 1
194, 3, 0.004680362530052662, 2, 2, 1
195, 3, 0.019008953124284744, 2, 2, 1
196, 3, 0.04580174759030342, 5, 5, 1
197, 3, 0.0019086017273366451, 6, 6, 1
198, 3, 0.012148436158895493, 4, 4, 1
199, 3, 0.24350006878376007, 3, 3, 1
200, 3, 0.006641024257987738, 8, 8, 1
201, 3, 0.002429586136713624, 3, 3, 1
202, 3, 0.0011688333470374346, 7, 7, 1
203, 3, 0.03958948701620102, 2, 2, 1
204, 3, 0.03306109458208084, 4, 4, 1
205, 3, 0.0026284209452569485, 8, 8, 1
206, 3, 0.0030775442719459534, 9, 9, 1
207, 3, 0.007048599421977997, 5, 5, 1
208, 3, 0.003565411316230893, 6, 6, 1
209, 3, 0.003883856115862727, 1, 1, 1
210, 3, 0.003854858921840787, 2, 2, 1
211, 3, 0.022533969953656197, 5, 5, 1
212, 3, 0.0030256386380642653, 3, 3, 1
213, 3, 0.2065671682357788, 2, 2, 1
214, 3, 0.015267543494701385, 3, 3, 1
215, 3, 0.0861748456954956, 3, 3, 1
216, 3, 0.003349478356540203, 2, 2, 1
217, 3, 0.014187730848789215, 1, 1, 1
218, 3, 0.0018604061333462596, 2, 2, 1
219, 3, 0.008870651014149189, 9, 9, 1
220, 3, 0.04898925870656967, 0, 0, 1
221, 3, 0.002733185887336731, 0, 0, 1
222, 3, 0.09872198104858398, 9, 9, 1
223, 3, 0.00022534660820383579, 1, 1, 1
224, 3, 0.0010345031041651964, 8, 8, 1
225, 3, 0.00846490915864706, 2, 2, 1
226, 3, 0.002096002921462059, 0, 0, 1
227, 3, 0.0004942442756146193, 9, 9, 1
228, 3, 0.0013765342300757766, 5, 5, 1
229, 3, 0.02372271753847599, 9, 9, 1
230, 3, 0.0036463693249970675, 0, 0, 1
231, 3, 0.006227565463632345, 2, 2, 1
232, 3, 0.0023028135765343904, 4, 4, 1
233, 3, 0.008515865541994572, 0, 0, 1
234, 3, 0.008355457335710526, 2, 2, 1
235, 3, 0.011714188382029533, 1, 1, 1
236, 3, 0.007197211030870676, 1, 1, 1
237, 3, 0.004202366806566715, 5, 5, 1
238, 3, 0.006100086495280266, 6, 6, 1
239, 3, 0.05674033239483833, 7, 7, 1
240, 3, 0.0020718718878924847, 1, 1, 1
241, 3, 0.18210537731647491, 5, 5, 1
242, 3, 0.0019480063347145915, 1, 1, 1
243, 3, 0.013420429080724716, 1, 1, 1
244, 3, 0.025411684066057205, 1, 1, 1
245, 3, 0.29217398166656494, 5, 5, 1
246, 3, 0.0034203347750008106, 9, 9, 1
247, 3, 0.0427531823515892, 8, 8, 1
248, 3, 0.35815876722335815, 5, 7, 0
249, 3, 0.014599193818867207, 0, 0, 1
250, 3, 0.05403647944331169, 8, 8, 1
251, 3, 0.000536211533471942, 3, 3, 1
252, 3, 0.000886559602804482, 3, 3, 1
253, 3, 0.3775256276130676, 6, 6, 1
254, 3, 0.0005506466259248555, 1, 1, 1
255, 3, 0.0010107663692906499, 9, 9, 1
256, 3, 0.000839429849293083, 3, 3, 1
257, 3, 0.002715406008064747, 2, 2, 1
258, 3, 0.011621357873082161, 6, 6, 1
259, 3, 0.0038159627001732588, 6, 6, 1
260, 3, 0.2532700002193451, 4, 4, 1
261, 3, 0.0006154919392429292, 8, 8, 1
262, 3, 0.014659816399216652, 9, 9, 1
263, 3, 0.008218377828598022, 8, 8, 1
264, 3, 0.0024712232407182455, 5, 5, 1
265, 3, 0.00535180140286684, 4, 4, 1
266, 3, 0.0012873527593910694, 6, 6, 1
267, 3, 0.007172573357820511, 9, 9, 1
268, 3, 0.1234557032585144, 8, 8, 1
269, 3, 0.11428755521774292, 9, 8, 0
270, 3, 0.17481818795204163, 6, 6, 1
271, 3, 0.019007820636034012, 0, 0, 1
272, 3, 0.02232350781559944, 8, 8, 1
273, 3, 0.08346440643072128, 7, 7, 1
274, 3, 0.0005673888372257352, 4, 4, 1
275, 3, 0.003514038398861885, 6, 6, 1
276, 3, 0.029193591326475143, 9, 9, 1
277, 3, 0.024013496935367584, 6, 6, 1
278, 3, 0.008514747954905033, 0, 0, 1
279, 3, 0.0006361065316013992, 9, 9, 1
280, 3, 0.007333989720791578, 3, 3, 1
281, 3, 0.0025147609412670135, 0, 0, 1
282, 3, 0.0013222219422459602, 3, 3, 1
283, 3, 0.003735919017344713, 9, 9, 1
284, 3, 0.24752628803253174, 1, 4, 0
285, 3, 0.002754699205979705, 8, 8, 1
286, 3, 0.002038140082731843, 5, 5, 1
287, 3, 0.04645490273833275, 1, 1, 1
288, 3, 0.0019989898428320885, 4, 4, 1
289, 3, 0.0005076368688605726, 8, 8, 1
290, 3, 0.0011678575538098812, 9, 9, 1
291, 3, 0.001453436678275466, 9, 9, 1
292, 3, 0.0011476739309728146, 5, 5, 1
293, 3, 0.0069016506895422935, 2, 2, 1
294, 3, 0.0012238566996529698, 8, 8, 1
295, 3, 0.0009950634557753801, 4, 4, 1
296, 3, 0.0012184495572000742, 3, 3, 1
297, 3, 0.001075634965673089, 4, 4, 1
298, 3, 0.001846368657425046, 0, 0, 1
299, 3, 0.004296884872019291, 4, 4, 1
300, 3, 0.14817889034748077, 7, 7, 1
301, 3, 0.0353461392223835, 8, 8, 1
302, 3, 0.023313557729125023, 7, 7, 1
303, 3, 0.005818190984427929, 2, 2, 1
304, 3, 0.1330229938030243, 3, 3, 1
305, 3, 0.00045788937131874263, 5, 5, 1
306, 3, 0.23180146515369415, 6, 6, 1
307, 3, 0.09252417087554932, 4, 4, 1
308, 3, 0.004735710099339485, 3, 3, 1
309, 3, 0.002264994429424405, 6, 6, 1
310, 3, 0.005234898068010807, 2, 2, 1
311, 3, 0.029124371707439423, 9, 9, 1
312, 3, 0.23008525371551514, 6, 5, 0
313, 3, 0.003553414484485984, 7, 7, 1
314, 3, 0.007729620672762394, 0, 0, 1
315, 3, 0.001880764844827354, 8, 8, 1
316, 3, 0.0009669017163105309, 6, 6, 1
317, 3, 0.001702047185972333, 7, 7, 1
318, 3, 0.09237714111804962, 3, 3, 1
319, 3, 0.05387615039944649, 0, 0, 1
320, 3, 0.012773999944329262, 9, 9, 1
321, 3, 0.14060622453689575, 5, 5, 1
322, 3, 0.0055632940493524075, 7, 7, 1
323, 3, 0.012313165701925755, 2, 2, 1
324, 3, 0.1619153618812561, 5, 5, 1
325, 3, 0.018345845863223076, 0, 0, 1
326, 3, 0.0029168680775910616, 8, 8, 1
327, 3, 0.011805948801338673, 4, 4, 1
328, 3, 0.002211235463619232, 2, 2, 1
329, 3, 0.0008522691787220538, 6, 6, 1
330, 3, 0.006759086158126593, 0, 0, 1
331, 3, 0.0057953293435275555, 9, 9, 1
332, 3, 0.0027855492662638426, 5, 5, 1
333, 3, 0.01272905245423317, 6, 6, 1
334, 3, 0.013030999340116978, 3, 3, 1
335, 3, 0.001783860963769257, 4, 4, 1
336, 3, 0.1492711454629898, 8, 8, 1
337, 3, 0.0024186070077121258, 4, 4, 1
338, 3, 0.011883150786161423, 4, 4, 1
339, 3, 0.001027719583362341, 3, 3, 1
340, 3, 0.007525118533521891, 2, 2, 1
341, 3, 0.017951898276805878, 2, 2, 1
342, 3, 0.0038183077704161406, 0, 0, 1
343, 3, 0.0048589627258479595, 5, 5, 1
344, 3, 0.0055242907255887985, 2, 2, 1
345, 3, 0.00025623079272918403, 7, 7, 1
346, 3, 0.00028356906841509044, 8, 8, 1
347, 3, 0.02495550364255905, 4, 4, 1
348, 3, 0.00029160091071389616, 7, 7, 1
349, 3, 0.0022386580239981413, 0, 0, 1
350, 3, 0.25910794734954834, 4, 4, 1
351, 3, 0.0033849056344479322, 7, 7, 1
352, 3, 0.013059286400675774, 9, 9, 1
353, 3, 0.029946966096758842, 9, 9, 1
354, 3, 0.10660560429096222, 5, 5, 1
355, 3, 0.008650231175124645, 0, 0, 1
356, 3, 0.02826649136841297, 8, 8, 1
357, 3, 0.004451222717761993, 9, 9, 1
358, 3, 0.001180547522380948, 9, 9, 1
359, 3, 0.00233523640781641, 0, 0, 1
360, 3, 0.016208352521061897, 7, 7, 1
361, 3, 0.008836670778691769, 0, 0, 1
362, 3, 0.0004067925037816167, 1, 1, 1
363, 3, 0.010313943028450012, 6, 6, 1
364, 3, 0.18353185057640076, 2, 2, 1
365, 3, 0.03285235911607742, 5, 5, 1
366, 3, 0.008392157964408398, 6, 6, 1
367, 3, 0.10957018285989761, 6, 6, 1
368, 3, 0.0006058212020434439, 6, 6, 1
369, 3, 0.03719022870063782, 0, 0, 1
370, 3, 0.026256978511810303, 4, 4, 1
371, 3, 0.012416169047355652, 1, 1, 1
372, 3, 0.007937891408801079, 8, 8, 1
373, 3, 0.008818037807941437, 2, 2, 1
374, 3, 0.05842440947890282, 5, 5, 1
375, 3, 0.00026385270757600665, 3, 3, 1
376, 3, 0.0030807945877313614, 3, 3, 1
377, 3, 0.001192719442769885, 7, 7, 1
378, 3, 0.0022166382987052202, 9, 9, 1
379, 3, 0.017638538032770157, 6, 6, 1
380, 3, 0.0010970260482281446, 9, 9, 1
381, 3, 0.0009238023194484413, 7, 7, 1
382, 3, 0.022242361679673195, 9, 9, 1
383, 3, 0.21811248362064362, 8, 8, 1
384, 3, 0.001209982088766992, 0, 0, 1
385, 3, 0.3351826071739197, 0, 0, 1
386, 3, 0.015825647860765457, 2, 2, 1
387, 3, 0.004555427469313145, 8, 8, 1
388, 3, 0.011115635745227337, 5, 5, 1
389, 3, 0.004465583246201277, 5, 5, 1
390, 3, 0.006252567283809185, 4, 4, 1
391, 3, 0.004890907555818558, 3, 3, 1
392, 3, 0.055198248475790024, 5, 5, 1
393, 3, 0.009715964086353779, 0, 0, 1
394, 3, 0.00439801998436451, 3, 3, 1
395, 3, 0.1437923014163971, 8, 8, 1
396, 3, 0.011472439393401146, 8, 8, 1
397, 3, 0.007267968729138374, 0, 0, 1
398, 3, 0.031618472188711166, 1, 1, 1
399, 3, 0.041617754846811295, 7, 7, 1
400, 3, 0.011715196073055267, 6, 6, 1
401, 3, 0.003083778079599142, 4, 4, 1
402, 3, 0.002896808320656419, 1, 1, 1
403, 3, 0.3212345242500305, 1, 1, 1
404, 3, 0.002532631391659379, 9, 9, 1
405, 3, 0.01809239573776722, 9, 9, 1
406, 3, 0.003177776699885726, 4, 4, 1
407, 3, 0.00026754464488476515, 6, 6, 1
408, 3, 0.009695518761873245, 2, 2, 1
409, 3, 0.0013088489649817348, 9, 9, 1
410, 3, 0.06341665983200073, 8, 8, 1
411, 3, 0.0002490279730409384, 6, 6, 1
412, 3, 0.02885856293141842, 7, 7, 1
413, 3, 0.006234521046280861, 2, 2, 1
414, 3, 0.3697073459625244, 0, 2, 0
415, 3, 0.021462544798851013, 4, 4, 1
416, 3, 0.04571319371461868, 9, 9, 1
417, 3, 0.023869713768363, 5, 5, 1
418, 3, 0.005590518936514854, 2, 2, 1
419, 3, 0.00386761873960495, 5, 5, 1
420, 3, 0.003184674773365259, 3, 3, 1
421, 3, 0.043190453201532364, 5, 5, 1
422, 3, 0.14137046039104462, 4, 4, 1
423, 3, 0.0019491789862513542, 6, 6, 1
424, 3, 0.020436517894268036, 2, 2, 1
425, 3, 0.07229346036911011, 0, 0, 1
426, 3, 0.005926826968789101, 0, 0, 1
427, 3, 0.042513418942689896, 0, 0, 1
428, 3, 0.0022543207742273808, 4, 4, 1
429, 3, 0.00029364373767748475, 3, 3, 1
430, 3, 0.004121103323996067, 5, 5, 1
431, 3, 0.002404802944511175, 5, 5, 1
432, 3, 0.0006610635318793356, 3, 3, 1
433, 3, 0.0008964370936155319, 9, 9, 1
434, 3, 0.005792397540062666, 4, 4, 1
435, 3, 0.2486935257911682, 6, 6, 1
436, 3, 0.0010847109369933605, 5, 5, 1
437, 3, 0.0051245978102087975, 8, 8, 1
438, 3, 0.028910938650369644, 3, 3, 1
439, 3, 0.0006430073408409953, 3, 3, 1
440, 3, 0.008832361549139023, 2, 2, 1
441, 3, 0.003439335385337472, 4, 4, 1
442, 3, 0.051179226487874985, 2, 2, 1
443, 3, 0.002128009917214513, 5, 5, 1
444, 3, 0.006197931710630655, 9, 9, 1
445, 3, 0.025544464588165283, 1, 1, 1
446, 3, 0.0011167593766003847, 8, 8, 1
447, 3, 0.07003666460514069, 2, 2, 1
448, 3, 0.0018858230905607343, 9, 9, 1
449, 3, 0.0015447833575308323, 0, 0, 1
450, 3, 0.1470075100660324, 1, 0, 0
451, 3, 0.0012859785929322243, 8, 8, 1
452, 3, 0.0025120158679783344, 9, 9, 1
453, 3, 0.03938961401581764, 7, 7, 1
454, 3, 0.05351895093917847, 9, 9, 1
455, 3, 0.17240288853645325, 1, 7, 0
456, 3, 0.00889342650771141, 0, 0, 1
457, 3, 0.003537108190357685, 2, 2, 1
458, 3, 0.0112146669998765, 6, 6, 1
459, 3, 0.009150918573141098, 4, 1, 0
460, 3, 0.010747083462774754, 2, 2, 1
461, 3, 0.005654019769281149, 0, 0, 1
462, 3, 0.009416516870260239, 7, 7, 1
463, 3, 0.005194384139031172, 8, 8, 1
464, 3, 0.21666479110717773, 5, 5, 1
465, 3, 0.001170753501355648, 7, 7, 1
466, 3, 0.1117384061217308, 6, 6, 1
467, 3, 0.464987188577652, 3, 3, 1
468, 3, 0.008861239068210125, 0, 0, 1
469, 3, 0.0009261947125196457, 3, 3, 1
470, 3, 0.006445454899221659, 0, 0, 1
471, 3, 0.19348286092281342, 0, 0, 1
472, 3, 0.0009323531994596124, 7, 7, 1
473, 3, 0.003221311140805483, 1, 1, 1
474, 3, 0.013599338009953499, 2, 2, 1
475, 3, 0.004905707202851772, 2, 2, 1
476, 3, 0.008799415081739426, 0, 0, 1
477, 3, 0.016720522195100784, 1, 1, 1
478, 3, 0.00043404800817370415, 1, 1, 1
479, 3, 0.31787773966789246, 3, 3, 1
480, 3, 0.31504568457603455, 4, 6, 0
481, 3, 0.0015041738515719771, 9, 9, 1
482, 3, 0.002297001425176859, 0, 0, 1
483, 3, 0.0041021076031029224, 7, 7, 1
484, 3, 0.0058522713370621204, 8, 8, 1
485, 3, 0.21790336072444916, 6, 5, 0
486, 3, 0.0038478951901197433, 3, 3, 1
487, 3, 0.00038289508665911853, 4, 4, 1
488, 3, 0.13201050460338593, 4, 4, 1
489, 3, 0.10664918273687363, 9, 9, 1
490, 3, 0.10673551261425018, 9, 9, 1
491, 3, 0.1380278468132019, 6, 6, 1
492, 3, 0.06660781800746918, 4, 4, 1
493, 3, 0.009906238876283169, 2, 2, 1
494, 3, 0.20134632289409637, 2, 9, 0
495, 3, 0.003680343274027109, 7, 7, 1
496, 3, 0.0012457265984266996, 6, 6, 1
497, 3, 0.0015914025716483593, 4, 4, 1
498, 3, 0.033035844564437866, 3, 3, 1
499, 3, 0.0006501947063952684, 6, 6, 1
500, 3, 0.014417314901947975, 0, 0, 1
501, 3, 0.016002599149942398, 2, 2, 1
502, 3, 0.32324615120887756, 9, 9, 1
503, 3, 0.00046896992716938257, 1, 1, 1
504, 3, 0.20501431822776794, 5, 5, 1
505, 3, 0.0343017540872097, 4, 4, 1
506, 3, 0.0012158176396042109, 0, 0, 1
507, 3, 0.0029767383821308613, 8, 8, 1
508, 3, 0.02343093231320381, 8, 8, 1
509, 3, 0.003139409003779292, 0, 0, 1
510, 3, 0.005838821176439524, 3, 3, 1
511, 3, 0.0005212758551351726, 3, 3, 1
512, 3, 0.0008101642015390098, 2, 2, 1
513, 3, 0.004136608447879553, 4, 4, 1
514, 3, 0.012715086340904236, 4, 4, 1
515, 3, 0.013150336220860481, 4, 4, 1
516, 3, 0.10259688645601273, 1, 0, 0
517, 3, 0.0011411183513700962, 3, 3, 1
518, 3, 0.02190379425883293, 5, 5, 1
519, 3, 0.0013021130580455065, 2, 2, 1
520, 3, 0.008004271425306797, 6, 6, 1
521, 3, 0.01731189154088497, 2, 2, 1
522, 3, 0.018038837239146233, 9, 9, 1
523, 3, 0.03157816827297211, 6, 6, 1
524, 3, 0.010565945878624916, 7, 7, 1
525, 3, 0.015952911227941513, 9, 9, 1
526, 3, 0.0004492032458074391, 6, 6, 1
527, 3, 0.056719787418842316, 5, 5, 1
528, 3, 0.011363374069333076, 0, 0, 1
529, 3, 0.011073584668338299, 7, 7, 1
530, 3, 0.004970603156834841, 8, 8, 1
531, 3, 0.0005777520127594471, 6, 6, 1
532, 3, 0.006046314258128405, 5, 5, 1
533, 3, 0.018863696604967117, 9, 9, 1
534, 3, 0.009025143459439278, 1, 1, 1
535, 3, 0.012075216509401798, 6, 6, 1
536, 3, 0.02297951653599739, 5, 5, 1
537, 3, 0.007065798621624708, 2, 2, 1
538, 3, 0.0014167575864121318, 8, 8, 1
539, 3, 0.18386754393577576, 5, 5, 1
540, 3, 0.0014312270795926452, 3, 3, 1
541, 3, 0.0077118356712162495, 8, 8, 1
542, 3, 0.00029075125348754227, 7, 7, 1
543, 3, 0.24498607218265533, 5, 5, 1
544, 3, 0.0012553100241348147, 3, 3, 1
545, 3, 0.0016756214899942279, 8, 8, 1
546, 3, 0.00162825349252671, 1, 1, 1
547, 3, 0.10455236583948135, 5, 5, 1
548, 3, 0.05024917051196098, 0, 0, 1
549, 3, 0.023974943906068802, 0, 0, 1
550, 3, 0.011616580188274384, 6, 6, 1
551, 3, 0.0027282715309411287, 9, 9, 1
552, 3, 0.015237481333315372, 3, 3, 1
553, 3, 0.002795145846903324, 8, 8, 1
554, 3, 0.0014923018170520663, 7, 7, 1
555, 3, 0.0015920347068458796, 8, 8, 1
556, 3, 0.022031642496585846, 3, 3, 1
557, 3, 0.003685502801090479, 7, 7, 1
558, 3, 0.05139189958572388, 5, 5, 1
559, 3, 0.0066289277747273445, 3, 3, 1
560, 3, 0.00553714158013463, 6, 6, 1
561, 3, 0.016926759853959084, 9, 9, 1
562, 3, 0.01691979169845581, 4, 4, 1
563, 3, 0.009465417824685574, 2, 2, 1
564, 3, 0.004617209546267986, 9, 9, 1
565, 3, 0.0018608079990372062, 4, 4, 1
566, 3, 0.001552082016132772, 7, 7, 1
567, 3, 0.0026996966917067766, 7, 7, 1
568, 3, 0.09558991342782974, 3, 3, 1
569, 3, 0.010107816196978092, 2, 2, 1
570, 3, 0.12687130272388458, 1, 1, 1
571, 3, 0.001676569227129221, 2, 2, 1
572, 3, 0.008827896788716316, 1, 1, 1
573, 3, 0.011650219559669495, 0, 0, 1
574, 3, 0.008057259023189545, 5, 5, 1
