image index, last exit, entropy, gt, pred, correct
155, 3, 0.1718325912952423, 34, 34, 1
156, 3, 0.02887868508696556, 45, 45, 1
157, 3, 0.18204322457313538, 52, 52, 1
158, 3, 0.3926253914833069, 49, 74, 0
159, 3, 0.24048291146755219, 26, 26, 1
160, 3, 0.06049606576561928, 36, 36, 1
161, 3, 0.07544457167387009, 45, 45, 1
162, 3, 8.517125388607383e-05, 45, 45, 1
163, 3, 0.019200343638658524, 67, 67, 1
164, 3, 0.6282585859298706, 4, 55, 0
165, 3, 0.6916954517364502, 50, 59, 0
166, 3, 0.19759175181388855, 22, 40, 0
167, 3, 0.12845030426979065, 46, 46, 1
168, 3, 0.020412728190422058, 81, 81, 1
169, 3, 0.3361799716949463, 64, 64, 1
170, 3, 0.3070563077926636, 51, 51, 1
171, 3, 0.07191140949726105, 32, 32, 1
172, 3, 0.13697019219398499, 73, 73, 1
173, 3, 0.25245577096939087, 81, 81, 1
174, 3, 0.18517307937145233, 35, 2, 0
175, 3, 0.2085389792919159, 74, 74, 1
176, 3, 0.35303518176078796, 66, 42, 0
177, 3, 0.030140019953250885, 63, 63, 1
178, 3, 0.1446697860956192, 82, 82, 1
179, 3, 0.01787402294576168, 44, 44, 1
180, 3, 0.07368430495262146, 74, 42, 0
181, 3, 0.3773777186870575, 93, 30, 0
182, 3, 0.29308128356933594, 16, 16, 1
183, 3, 0.02749674767255783, 52, 52, 1
184, 3, 0.18006771802902222, 35, 35, 1
185, 3, 0.3712100088596344, 98, 32, 0
186, 3, 0.11564122885465622, 58, 58, 1
187, 3, 0.34432971477508545, 7, 7, 1
188, 3, 0.27335456013679504, 25, 16, 0
189, 3, 0.12277290225028992, 5, 5, 1
190, 3, 0.37282007932662964, 37, 14, 0
191, 3, 0.33818501234054565, 93, 78, 0
192, 3, 0.4013102352619171, 38, 38, 1
193, 3, 0.1858023703098297, 67, 64, 0
194, 3, 0.17001646757125854, 13, 58, 0
195, 3, 0.2778318524360657, 64, 64, 1
196, 3, 0.5645899176597595, 11, 4, 0
197, 3, 0.4846448004245758, 40, 77, 0
198, 3, 0.4583706259727478, 66, 74, 0
199, 3, 0.0020116097293794155, 32, 32, 1
200, 3, 0.19534683227539062, 46, 11, 0
201, 3, 0.10662391781806946, 84, 84, 1
202, 3, 0.4960385262966156, 97, 97, 1
203, 3, 0.059825263917446136, 12, 12, 1
204, 3, 0.04121686890721321, 21, 78, 0
205, 3, 0.04255089536309242, 96, 52, 0
206, 3, 0.18168491125106812, 55, 95, 0
207, 3, 0.35502636432647705, 64, 72, 0
208, 3, 0.17445455491542816, 36, 36, 1
209, 3, 0.20814180374145508, 11, 46, 0
210, 3, 0.07508885860443115, 26, 45, 0
211, 3, 0.20639781653881073, 74, 74, 1
212, 3, 0.016891248524188995, 38, 34, 0
213, 3, 0.18496860563755035, 60, 23, 0
214, 3, 0.5432787537574768, 85, 89, 0
215, 3, 0.11748232692480087, 49, 49, 1
216, 3, 0.16728128492832184, 57, 57, 1
217, 3, 0.12336577475070953, 72, 72, 1
218, 3, 0.3032379746437073, 51, 51, 1
219, 3, 0.08796817064285278, 21, 16, 0
220, 3, 0.2492823302745819, 22, 40, 0
221, 3, 0.2852105498313904, 25, 40, 0
222, 3, 0.38533294200897217, 74, 51, 0
223, 3, 0.3671870827674866, 55, 3, 0
224, 3, 0.18751774728298187, 23, 23, 1
225, 3, 0.17591050267219543, 72, 72, 1
226, 3, 0.2730035185813904, 83, 0, 0
227, 3, 0.1657644510269165, 93, 32, 0
228, 3, 0.12432427704334259, 49, 49, 1
229, 3, 0.29212701320648193, 92, 54, 0
230, 3, 0.0022401337046176195, 16, 16, 1
231, 3, 0.3169451355934143, 43, 4, 0
232, 3, 0.16672712564468384, 72, 72, 1
233, 3, 0.2760985493659973, 55, 55, 1
234, 3, 0.12965667247772217, 24, 24, 1
235, 3, 0.614105224609375, 2, 2, 1
236, 3, 0.3997125029563904, 42, 27, 0
237, 3, 0.6022847890853882, 75, 25, 0
238, 3, 0.4904820919036865, 44, 44, 1
239, 3, 0.32253578305244446, 11, 11, 1
240, 3, 0.18009115755558014, 25, 25, 1
241, 3, 0.35075703263282776, 40, 87, 0
242, 3, 0.28483617305755615, 10, 41, 0
243, 3, 0.3554231524467468, 74, 95, 0
244, 3, 0.05498109757900238, 14, 14, 1
245, 3, 0.3437193036079407, 73, 73, 1
246, 3, 0.1610659807920456, 98, 35, 0
247, 3, 0.02457468956708908, 66, 66, 1
248, 3, 0.07395783811807632, 92, 92, 1
249, 3, 0.2121858149766922, 33, 33, 1
250, 3, 0.1981484442949295, 43, 43, 1
251, 3, 0.2398599237203598, 23, 23, 1
252, 3, 0.3593868911266327, 76, 17, 0
253, 3, 0.16837772727012634, 25, 5, 0
254, 3, 0.1589774489402771, 55, 43, 0
255, 3, 0.15274424850940704, 90, 13, 0
256, 3, 0.18823426961898804, 59, 59, 1
257, 3, 0.12142344564199448, 14, 14, 1
258, 3, 0.40512970089912415, 16, 83, 0
259, 3, 0.2738758623600006, 81, 68, 0
260, 3, 0.04882205277681351, 15, 15, 1
261, 3, 0.02114066854119301, 63, 63, 1
262, 3, 0.16646847128868103, 10, 10, 1
263, 3, 0.13978639245033264, 51, 51, 1
264, 3, 0.22528454661369324, 11, 46, 0
265, 3, 0.12120646238327026, 6, 6, 1
266, 3, 0.29721599817276, 32, 46, 0
267, 3, 0.15675346553325653, 55, 55, 1
268, 3, 0.42998990416526794, 55, 27, 0
269, 3, 0.40485304594039917, 95, 86, 0
270, 3, 0.1463879644870758, 43, 43, 1
271, 3, 0.06492090970277786, 8, 8, 1
272, 3, 0.1774560809135437, 89, 89, 1
273, 3, 0.28766268491744995, 23, 23, 1
274, 3, 0.31281226873397827, 4, 4, 1
275, 3, 0.0004806846263818443, 77, 77, 1
276, 3, 0.002702785888686776, 51, 51, 1
277, 3, 0.009450775571167469, 92, 92, 1
278, 3, 0.4620516896247864, 36, 2, 0
279, 3, 0.5806237459182739, 73, 67, 0
280, 3, 0.49216631054878235, 64, 63, 0
281, 3, 0.07991994917392731, 38, 65, 0
282, 3, 0.44856899976730347, 66, 23, 0
283, 3, 0.09373997151851654, 11, 46, 0
284, 3, 0.2816433012485504, 49, 49, 1
285, 3, 0.4361059069633484, 88, 3, 0
286, 3, 0.26830554008483887, 33, 80, 0
287, 3, 0.26020681858062744, 56, 33, 0
288, 3, 0.2157716155052185, 5, 60, 0
289, 3, 0.34301143884658813, 27, 85, 0
290, 3, 0.16763189435005188, 36, 36, 1
291, 3, 0.46745774149894714, 22, 22, 1
292, 3, 0.583957314491272, 84, 48, 0
293, 3, 0.48651957511901855, 32, 91, 0
294, 3, 0.35001805424690247, 26, 55, 0
295, 3, 0.19625504314899445, 50, 64, 0
296, 3, 0.03398958221077919, 13, 13, 1
297, 3, 0.0914609283208847, 86, 86, 1
298, 3, 0.32233667373657227, 35, 11, 0
299, 3, 0.173039972782135, 54, 54, 1
300, 3, 0.3738124966621399, 10, 45, 0
301, 3, 0.07423460483551025, 59, 59, 1
302, 3, 0.06796911358833313, 50, 50, 1
303, 3, 0.2317410111427307, 87, 87, 1
304, 3, 0.001977918203920126, 95, 95, 1
305, 3, 0.1404348909854889, 66, 56, 0
306, 3, 0.0391446053981781, 61, 28, 0
307, 3, 0.2921789884567261, 20, 20, 1
308, 3, 0.03634409233927727, 70, 70, 1
309, 3, 0.1068282201886177, 72, 55, 0
310, 3, 0.41307970881462097, 55, 71, 0
311, 3, 0.1918983906507492, 65, 65, 1
312, 3, 0.10824979096651077, 35, 35, 1
313, 3, 0.27790969610214233, 93, 72, 0
314, 3, 0.5057475566864014, 77, 88, 0
315, 3, 0.1920788586139679, 64, 64, 1
316, 3, 0.20658789575099945, 26, 93, 0
317, 3, 0.18552470207214355, 56, 56, 1
318, 3, 0.43031156063079834, 40, 5, 0
319, 3, 0.1583002507686615, 12, 81, 0
320, 3, 0.013428392820060253, 73, 73, 1
321, 3, 0.11602441221475601, 40, 40, 1
322, 3, 0.007033758796751499, 6, 6, 1
323, 3, 0.29092639684677124, 40, 69, 0
324, 3, 0.5178717374801636, 39, 60, 0
325, 3, 0.06660754233598709, 95, 95, 1
326, 3, 0.30423417687416077, 89, 89, 1
327, 3, 0.03893610090017319, 49, 49, 1
328, 3, 0.1377190500497818, 64, 64, 1
329, 3, 0.08490671217441559, 89, 89, 1
330, 3, 0.05795541778206825, 11, 11, 1
331, 3, 0.19832119345664978, 36, 36, 1
332, 3, 0.024792831391096115, 73, 73, 1
333, 3, 0.6177831292152405, 15, 55, 0
334, 3, 0.2184489220380783, 90, 90, 1
335, 3, 0.28185445070266724, 45, 99, 0
336, 3, 0.006050519645214081, 29, 29, 1
337, 3, 0.07669772952795029, 18, 44, 0
338, 3, 0.21179938316345215, 58, 68, 0
339, 3, 0.053089212626218796, 46, 46, 1
340, 3, 0.23662099242210388, 32, 32, 1
341, 3, 0.09156230092048645, 24, 24, 1
342, 3, 0.09976512938737869, 37, 81, 0
343, 3, 0.0029019182547926903, 14, 14, 1
344, 3, 0.01048310101032257, 17, 17, 1
345, 3, 0.11431751400232315, 14, 14, 1
346, 3, 0.22256167232990265, 77, 70, 0
347, 3, 0.03595615178346634, 26, 26, 1
348, 3, 0.2912985682487488, 91, 12, 0
349, 3, 0.33498382568359375, 97, 74, 0
350, 3, 0.12342330813407898, 96, 47, 0
351, 3, 0.040154002606868744, 44, 44, 1
352, 3, 0.45330214500427246, 79, 26, 0
353, 3, 0.039857398718595505, 22, 22, 1
354, 3, 0.15636542439460754, 67, 67, 1
355, 3, 0.20390716195106506, 44, 78, 0
356, 3, 0.09511084854602814, 21, 21, 1
357, 3, 0.09833767265081406, 54, 54, 1
358, 3, 0.10588496923446655, 95, 95, 1
359, 3, 0.1879919320344925, 40, 94, 0
360, 3, 0.15781208872795105, 24, 24, 1
361, 3, 0.1895052045583725, 67, 32, 0
362, 3, 0.2941651940345764, 11, 16, 0
363, 3, 0.23642298579216003, 63, 30, 0
364, 3, 0.1773875653743744, 17, 49, 0
365, 3, 0.20492209494113922, 2, 11, 0
366, 3, 0.12454849481582642, 97, 97, 1
367, 3, 0.2581714689731598, 97, 34, 0
368, 3, 0.14208994805812836, 7, 7, 1
369, 3, 0.13089168071746826, 8, 8, 1
370, 3, 0.44093769788742065, 22, 13, 0
371, 3, 0.20250055193901062, 66, 66, 1
372, 3, 0.041194379329681396, 86, 87, 0
373, 3, 0.3183083236217499, 81, 81, 1
374, 3, 0.1694929152727127, 93, 93, 1
375, 3, 0.12308630347251892, 92, 92, 1
376, 3, 0.1523209810256958, 92, 92, 1
377, 3, 0.4919564425945282, 25, 41, 0
378, 3, 0.4659159183502197, 64, 15, 0
379, 3, 0.23968535661697388, 92, 70, 0
380, 3, 0.26336225867271423, 44, 26, 0
381, 3, 0.05162392556667328, 27, 27, 1
382, 3, 0.5020158886909485, 91, 91, 1
383, 3, 0.5768243074417114, 26, 7, 0
384, 3, 0.023133059963583946, 7, 7, 1
385, 3, 0.14022928476333618, 26, 45, 0
386, 3, 0.31887730956077576, 45, 6, 0
387, 3, 0.36867713928222656, 75, 19, 0
388, 3, 0.623184859752655, 97, 23, 0
389, 3, 0.2579514980316162, 66, 64, 0
390, 3, 0.6342195868492126, 18, 24, 0
391, 3, 0.08944063633680344, 90, 90, 1
392, 3, 0.08500276505947113, 33, 33, 1
393, 3, 0.28384312987327576, 3, 21, 0
394, 3, 0.2883695363998413, 44, 27, 0
395, 3, 0.11889950931072235, 64, 64, 1
396, 3, 0.14502155780792236, 35, 11, 0
397, 3, 0.0560024194419384, 51, 75, 0
398, 3, 0.1374368518590927, 11, 35, 0
399, 3, 0.256187379360199, 85, 84, 0
400, 3, 0.004915399942547083, 80, 80, 1
401, 3, 0.34625479578971863, 90, 13, 0
402, 3, 0.20628264546394348, 4, 4, 1
403, 3, 0.04579651355743408, 55, 55, 1
404, 3, 0.23910775780677795, 92, 54, 0
405, 3, 0.06003546714782715, 86, 39, 0
406, 3, 0.2871101200580597, 46, 46, 1
407, 3, 0.06843620538711548, 33, 33, 1
408, 3, 0.18743407726287842, 76, 76, 1
409, 3, 0.20950765907764435, 34, 34, 1
410, 3, 0.12724238634109497, 68, 68, 1
411, 3, 0.02881954237818718, 50, 42, 0
412, 3, 0.28447455167770386, 19, 19, 1
413, 3, 0.2525412440299988, 18, 18, 1
414, 3, 0.37302160263061523, 24, 24, 1
415, 3, 0.37946224212646484, 29, 44, 0
416, 3, 0.21521852910518646, 14, 78, 0
417, 3, 0.326534241437912, 13, 39, 0
418, 3, 0.0043090288527309895, 65, 65, 1
419, 3, 0.22666458785533905, 65, 55, 0
420, 3, 0.07498681545257568, 29, 29, 1
421, 3, 0.1200973391532898, 99, 99, 1
422, 3, 0.004538692068308592, 49, 49, 1
423, 3, 0.03677939623594284, 38, 63, 0
424, 3, 0.12583111226558685, 93, 93, 1
425, 3, 0.0006408584304153919, 19, 19, 1
426, 3, 0.00012221987708471715, 80, 80, 1
427, 3, 0.36951932311058044, 27, 27, 1
428, 3, 0.420260488986969, 93, 73, 0
429, 3, 0.09877253323793411, 74, 27, 0
430, 3, 0.23644569516181946, 7, 7, 1
431, 3, 0.5076346397399902, 93, 93, 1
432, 3, 0.24398578703403473, 59, 96, 0
433, 3, 0.20787395536899567, 2, 2, 1
434, 3, 0.18407338857650757, 83, 83, 1
435, 3, 0.31885555386543274, 46, 11, 0
436, 3, 0.13612100481987, 50, 74, 0
437, 3, 0.01465164590626955, 96, 96, 1
438, 3, 0.33351483941078186, 28, 45, 0
439, 3, 0.0628088116645813, 15, 31, 0
440, 3, 0.10287263989448547, 21, 21, 1
441, 3, 0.060775693506002426, 32, 32, 1
442, 3, 0.24908778071403503, 66, 59, 0
443, 3, 0.10479481518268585, 56, 56, 1
444, 3, 0.07142537087202072, 71, 71, 1
445, 3, 0.10947608202695847, 2, 2, 1
446, 3, 0.5013624429702759, 24, 55, 0
447, 3, 0.09646664559841156, 73, 73, 1
448, 3, 0.46832433342933655, 98, 77, 0
449, 3, 0.14409194886684418, 86, 86, 1
450, 3, 0.4495093524456024, 78, 52, 0
451, 3, 0.49141597747802734, 40, 40, 1
452, 3, 0.5079413652420044, 93, 69, 0
453, 3, 0.3874092698097229, 5, 25, 0
454, 3, 0.02873251400887966, 31, 31, 1
455, 3, 0.059296686202287674, 96, 96, 1
456, 3, 0.004778458271175623, 44, 44, 1
457, 3, 0.2625078558921814, 31, 3, 0
458, 3, 0.1562173217535019, 95, 67, 0
459, 3, 0.1666097790002823, 34, 1, 0
460, 3, 0.09143362939357758, 26, 63, 0
461, 3, 0.05165868252515793, 61, 10, 0
462, 3, 0.2902979254722595, 44, 18, 0
463, 3, 0.194657564163208, 16, 16, 1
464, 3, 0.17023450136184692, 44, 18, 0
465, 3, 0.13684844970703125, 95, 71, 0
466, 3, 0.44686105847358704, 32, 4, 0
467, 3, 0.22463774681091309, 55, 55, 1
468, 3, 0.0023572540376335382, 88, 88, 1
469, 3, 0.3650190532207489, 29, 19, 0
470, 3, 0.311867892742157, 25, 25, 1
471, 3, 0.2900259792804718, 25, 86, 0
472, 3, 0.19515299797058105, 53, 53, 1
473, 3, 0.42901262640953064, 69, 69, 1
474, 3, 0.31704026460647583, 41, 41, 1
475, 3, 0.09718500822782516, 36, 36, 1
476, 3, 0.08487862348556519, 41, 41, 1
477, 3, 0.17299199104309082, 4, 72, 0
478, 3, 0.04549986869096756, 95, 95, 1
479, 3, 0.38002610206604004, 66, 43, 0
480, 3, 0.16238096356391907, 90, 81, 0
481, 3, 0.009993522427976131, 21, 21, 1
482, 3, 0.0909004658460617, 90, 81, 0
483, 3, 0.184678316116333, 41, 41, 1
484, 3, 0.14900700747966766, 42, 42, 1
485, 3, 0.049420882016420364, 32, 32, 1
486, 3, 0.1871994137763977, 11, 35, 0
487, 3, 0.09702515602111816, 31, 80, 0
488, 3, 0.14533723890781403, 2, 2, 1
489, 3, 0.4591115415096283, 73, 73, 1
490, 3, 0.24385231733322144, 18, 18, 1
491, 3, 0.3238316476345062, 67, 31, 0
492, 3, 0.18909093737602234, 42, 42, 1
493, 3, 0.4958954453468323, 34, 34, 1
494, 3, 0.2504020631313324, 25, 20, 0
495, 3, 0.11760065704584122, 15, 15, 1
496, 3, 0.20103129744529724, 96, 52, 0
497, 3, 0.21114581823349, 11, 98, 0
498, 3, 0.32399982213974, 44, 44, 1
499, 3, 0.35818150639533997, 45, 45, 1
500, 3, 0.3718458414077759, 21, 66, 0
501, 3, 0.1905052363872528, 23, 23, 1
502, 3, 0.22069545090198517, 14, 67, 0
503, 3, 0.16464802622795105, 34, 19, 0
504, 3, 0.006889038719236851, 15, 15, 1
505, 3, 0.24974974989891052, 35, 2, 0
506, 3, 0.3158734440803528, 40, 40, 1
507, 3, 0.3927716910839081, 31, 89, 0
508, 3, 0.21328839659690857, 12, 71, 0
509, 3, 0.1605653613805771, 86, 86, 1
510, 3, 0.1542624831199646, 44, 44, 1
511, 3, 0.29876381158828735, 49, 49, 1
512, 3, 0.16159556806087494, 2, 11, 0
513, 3, 0.20696759223937988, 23, 23, 1
514, 3, 0.10160556435585022, 44, 44, 1
515, 3, 0.24790331721305847, 87, 11, 0
516, 3, 0.031052444130182266, 43, 43, 1
517, 3, 0.15603992342948914, 45, 83, 0
518, 3, 0.012558581307530403, 3, 3, 1
519, 3, 0.412788987159729, 86, 16, 0
520, 3, 0.09280917793512344, 49, 23, 0
521, 3, 0.27450108528137207, 4, 72, 0
522, 3, 0.14506085216999054, 52, 47, 0
523, 3, 0.16995050013065338, 23, 23, 1
524, 3, 0.06060037761926651, 14, 14, 1
525, 3, 0.08604200184345245, 48, 48, 1
526, 3, 0.20362278819084167, 52, 47, 0
527, 3, 0.30996209383010864, 46, 98, 0
528, 3, 0.25816720724105835, 14, 14, 1
529, 3, 0.25553664565086365, 67, 67, 1
530, 3, 0.25414425134658813, 5, 20, 0
531, 3, 0.05222489684820175, 42, 23, 0
532, 3, 0.05206701159477234, 76, 76, 1
533, 3, 0.3409764766693115, 97, 38, 0
534, 3, 0.13781897723674774, 62, 92, 0
535, 3, 0.25040143728256226, 91, 98, 0
536, 3, 0.37382933497428894, 21, 27, 0
537, 3, 0.5041139125823975, 64, 50, 0
538, 3, 0.3234468102455139, 16, 16, 1
539, 3, 0.14315998554229736, 32, 44, 0
540, 3, 0.2626435160636902, 13, 48, 0
541, 3, 0.23699843883514404, 6, 40, 0
542, 3, 0.2556925415992737, 22, 22, 1
543, 3, 0.09629565477371216, 72, 30, 0
544, 3, 0.0051959846168756485, 67, 67, 1
545, 3, 0.3273296654224396, 48, 16, 0
546, 3, 0.09900349378585815, 81, 81, 1
547, 3, 0.12784968316555023, 47, 47, 1
548, 3, 0.12503862380981445, 25, 84, 0
549, 3, 0.20412027835845947, 91, 55, 0
550, 3, 0.20060916244983673, 85, 85, 1
551, 3, 0.24493825435638428, 19, 27, 0
552, 3, 0.34499698877334595, 96, 47, 0
553, 3, 0.45885777473449707, 67, 72, 0
554, 3, 0.27259498834609985, 74, 55, 0
555, 3, 0.304867684841156, 25, 5, 0
556, 3, 0.3099534511566162, 46, 11, 0
557, 3, 0.17614111304283142, 35, 88, 0
558, 3, 0.3650592267513275, 70, 83, 0
559, 3, 0.09632455557584763, 41, 41, 1
560, 3, 0.19398902356624603, 33, 33, 1
561, 3, 0.4646236002445221, 74, 63, 0
562, 3, 0.384472519159317, 87, 5, 0
563, 3, 0.008580143563449383, 82, 82, 1
564, 3, 0.29473739862442017, 63, 32, 0
565, 3, 0.5479759573936462, 19, 3, 0
566, 3, 0.1691625416278839, 52, 52, 1
567, 3, 0.17212799191474915, 49, 49, 1
568, 3, 0.15717178583145142, 25, 20, 0
569, 3, 0.08763918280601501, 84, 84, 1
570, 3, 0.12235219776630402, 73, 73, 1
571, 3, 0.2169530987739563, 81, 89, 0
572, 3, 0.22728830575942993, 13, 81, 0
573, 3, 0.13794001936912537, 72, 72, 1
574, 3, 0.3453858494758606, 47, 47, 1
575, 3, 0.4660244584083557, 38, 59, 0
576, 3, 0.070180244743824, 44, 27, 0
577, 3, 0.34103602170944214, 50, 4, 0
578, 3, 0.4479343891143799, 76, 76, 1
579, 3, 0.32888299226760864, 79, 24, 0
580, 3, 0.028359118849039078, 5, 5, 1
