image name, last exit, entropy, gt, pred, correct
272, 0, 0.46899157762527466, 8, 0, 0
276, 0, 0.4965331256389618, 9, 0, 0
278, 0, 0.4969671368598938, 0, 0, 1
281, 0, 0.4811365306377411, 0, 0, 1
283, 0, 0.48608654737472534, 9, 0, 0
289, 0, 0.4965432286262512, 8, 0, 0
294, 0, 0.49367302656173706, 8, 0, 0
301, 0, 0.47841471433639526, 8, 0, 0
303, 0, 0.49789875745773315, 2, 0, 0
310, 0, 0.49282076954841614, 2, 0, 0
311, 0, 0.497545063495636, 9, 0, 0
314, 0, 0.4526370167732239, 0, 0, 1
315, 0, 0.4987637996673584, 8, 0, 0
319, 0, 0.4851360023021698, 0, 0, 1
323, 0, 0.48977208137512207, 2, 0, 0
325, 0, 0.46620452404022217, 0, 0, 1
328, 0, 0.49128568172454834, 2, 0, 0
329, 0, 0.4907355010509491, 6, 0, 0
330, 0, 0.46243610978126526, 0, 0, 1
336, 0, 0.4923516511917114, 8, 0, 0
341, 0, 0.49260449409484863, 2, 0, 0
346, 0, 0.49678757786750793, 8, 0, 0
349, 0, 0.48687663674354553, 0, 0, 1
352, 0, 0.48331356048583984, 9, 0, 0
355, 0, 0.4848587214946747, 0, 0, 1
356, 0, 0.48302677273750305, 8, 0, 0
358, 0, 0.4911825954914093, 9, 0, 0
359, 0, 0.46570342779159546, 0, 0, 1
361, 0, 0.47266557812690735, 0, 0, 1
362, 0, 0.49563971161842346, 1, 0, 0
369, 0, 0.4810686707496643, 0, 0, 1
372, 0, 0.49208754301071167, 8, 0, 0
373, 0, 0.49825260043144226, 2, 0, 0
380, 0, 0.49479547142982483, 9, 0, 0
382, 0, 0.4981977045536041, 9, 0, 0
384, 0, 0.46938374638557434, 0, 0, 1
385, 0, 0.44514137506484985, 0, 0, 1
386, 0, 0.4894725978374481, 2, 0, 0
392, 0, 0.49860870838165283, 5, 0, 0
393, 0, 0.4798612892627716, 0, 0, 1
395, 0, 0.495420902967453, 8, 0, 0
396, 0, 0.47084853053092957, 8, 0, 0
397, 0, 0.4610089659690857, 0, 0, 1
399, 0, 0.49529188871383667, 7, 0, 0
404, 0, 0.49450257420539856, 9, 0, 0
407, 0, 0.4984545409679413, 6, 0, 0
409, 0, 0.49456194043159485, 9, 0, 0
425, 0, 0.4967736601829529, 0, 0, 1
426, 0, 0.45736590027809143, 0, 0, 1
427, 0, 0.4923245310783386, 0, 0, 1
431, 0, 0.49165692925453186, 5, 0, 0
434, 0, 0.49862685799598694, 4, 0, 0
437, 0, 0.45793524384498596, 8, 0, 0
442, 0, 0.4959166347980499, 2, 0, 0
444, 0, 0.4918782711029053, 9, 0, 0
445, 0, 0.4574514925479889, 1, 0, 0
446, 0, 0.49702829122543335, 8, 0, 0
449, 0, 0.49524998664855957, 0, 0, 1
450, 0, 0.4960399270057678, 1, 0, 0
451, 0, 0.4926011264324188, 8, 0, 0
452, 0, 0.49068066477775574, 9, 0, 0
454, 0, 0.49874356389045715, 9, 0, 0
456, 0, 0.46853107213974, 0, 0, 1
459, 0, 0.46851348876953125, 4, 0, 0
460, 0, 0.4961835443973541, 2, 0, 0
461, 0, 0.49755996465682983, 0, 0, 1
463, 0, 0.49045294523239136, 8, 0, 0
467, 0, 0.49868419766426086, 3, 0, 0
468, 0, 0.48039039969444275, 0, 0, 1
470, 0, 0.47567954659461975, 0, 0, 1
471, 0, 0.4970095455646515, 0, 0, 1
473, 0, 0.4793747663497925, 1, 0, 0
476, 0, 0.4711412191390991, 0, 0, 1
478, 0, 0.49730050563812256, 1, 0, 0
482, 0, 0.4902357757091522, 0, 0, 1
484, 0, 0.4826866388320923, 8, 0, 0
485, 0, 0.49753451347351074, 6, 0, 0
489, 0, 0.4954051077365875, 9, 0, 0
500, 0, 0.49153220653533936, 0, 0, 1
502, 0, 0.4973504841327667, 9, 0, 0
506, 0, 0.49533846974372864, 0, 0, 1
509, 0, 0.49436479806900024, 0, 0, 1
512, 0, 0.4930323362350464, 2, 0, 0
516, 0, 0.4846828579902649, 1, 0, 0
519, 0, 0.4969162940979004, 2, 0, 0
527, 0, 0.49954840540885925, 5, 0, 0
528, 0, 0.4714398682117462, 0, 0, 1
530, 0, 0.48515215516090393, 8, 0, 0
534, 0, 0.4888536334037781, 1, 0, 0
538, 0, 0.4928930699825287, 8, 0, 0
541, 0, 0.4916183054447174, 8, 0, 0
545, 0, 0.49642378091812134, 8, 0, 0
546, 0, 0.49123284220695496, 1, 0, 0
548, 0, 0.4811500608921051, 0, 0, 1
549, 0, 0.4614190459251404, 0, 0, 1
550, 0, 0.4986751675605774, 6, 0, 0
551, 0, 0.4907764792442322, 9, 0, 0
553, 0, 0.4883040189743042, 8, 0, 0
555, 0, 0.49075305461883545, 8, 0, 0
557, 0, 0.4890189468860626, 7, 0, 0
561, 0, 0.4937390089035034, 9, 0, 0
567, 0, 0.49846935272216797, 7, 0, 0
569, 0, 0.4943804144859314, 2, 0, 0
573, 0, 0.49456650018692017, 0, 0, 1
579, 0, 0.4893130958080292, 8, 0, 0
581, 0, 0.492680162191391, 1, 0, 0
583, 0, 0.48303335905075073, 2, 0, 0
588, 0, 0.4892612397670746, 9, 0, 0
591, 0, 0.4982592463493347, 2, 0, 0
594, 0, 0.49325111508369446, 8, 0, 0
596, 0, 0.49507078528404236, 1, 0, 0
603, 0, 0.49896639585494995, 9, 0, 0
605, 0, 0.4993734359741211, 9, 0, 0
607, 0, 0.46735143661499023, 0, 0, 1
610, 0, 0.4653640687465668, 1, 0, 0
611, 0, 0.4944349527359009, 0, 0, 1
614, 0, 0.46125534176826477, 0, 0, 1
616, 0, 0.4941447675228119, 9, 0, 0
619, 0, 0.4812571704387665, 0, 0, 1
621, 0, 0.47513845562934875, 0, 0, 1
622, 0, 0.46727055311203003, 0, 0, 1
624, 0, 0.4946533143520355, 2, 0, 0
625, 0, 0.49509987235069275, 8, 0, 0
630, 0, 0.47771531343460083, 8, 0, 0
632, 0, 0.49066537618637085, 8, 0, 0
634, 0, 0.46214568614959717, 0, 0, 1
642, 0, 0.4960387051105499, 5, 0, 0
643, 0, 0.4952200651168823, 9, 0, 0
644, 0, 0.499470978975296, 9, 0, 0
645, 0, 0.4934680759906769, 9, 0, 0
660, 0, 0.484944611787796, 2, 0, 0
661, 0, 0.4974451959133148, 2, 0, 0
663, 0, 0.48060816526412964, 8, 0, 0
665, 0, 0.47834306955337524, 8, 0, 0
666, 0, 0.4935210645198822, 9, 0, 0
671, 0, 0.49595168232917786, 2, 0, 0
674, 0, 0.4911952614784241, 9, 0, 0
678, 0, 0.4702839255332947, 0, 0, 1
684, 0, 0.48154544830322266, 8, 0, 0
685, 0, 0.49628087878227234, 8, 0, 0
688, 0, 0.47201770544052124, 8, 0, 0
691, 0, 0.49681729078292847, 0, 0, 1
692, 0, 0.4872990548610687, 8, 0, 0
693, 0, 0.4799976944923401, 0, 0, 1
694, 0, 0.49724629521369934, 4, 0, 0
697, 0, 0.4927336573600769, 9, 0, 0
699, 0, 0.45594361424446106, 0, 0, 1
704, 0, 0.4826016128063202, 9, 0, 0
707, 0, 0.4914700388908386, 9, 0, 0
708, 0, 0.4912404417991638, 8, 0, 0
711, 0, 0.47954630851745605, 9, 0, 0
713, 0, 0.4641227126121521, 0, 0, 1
717, 0, 0.45955315232276917, 0, 0, 1
719, 0, 0.48343026638031006, 0, 0, 1
722, 0, 0.45942145586013794, 0, 0, 1
724, 0, 0.4897533655166626, 8, 0, 0
737, 0, 0.494739830493927, 9, 0, 0
745, 0, 0.4938127100467682, 2, 0, 0
746, 0, 0.4936303198337555, 9, 0, 0
747, 0, 0.46212732791900635, 0, 0, 1
748, 0, 0.49109581112861633, 8, 0, 0
749, 0, 0.4898310601711273, 0, 0, 1
762, 0, 0.4801710247993469, 0, 0, 1
764, 0, 0.49161842465400696, 8, 0, 0
765, 0, 0.4935764968395233, 8, 0, 0
766, 0, 0.480623334646225, 0, 0, 1
767, 0, 0.4954428970813751, 8, 0, 0
771, 0, 0.48937028646469116, 8, 0, 0
772, 0, 0.4987933337688446, 9, 0, 0
774, 0, 0.49445146322250366, 8, 0, 0
775, 0, 0.49606257677078247, 8, 0, 0
779, 0, 0.49504798650741577, 8, 0, 0
786, 0, 0.4839908480644226, 8, 0, 0
788, 0, 0.4487309753894806, 0, 0, 1
792, 0, 0.49486738443374634, 9, 0, 0
800, 0, 0.4988059103488922, 2, 0, 0
805, 0, 0.4984932243824005, 8, 0, 0
816, 0, 0.49646660685539246, 2, 0, 0
819, 0, 0.48718228936195374, 8, 0, 0
825, 0, 0.49465709924697876, 9, 0, 0
828, 0, 0.49557384848594666, 8, 0, 0
829, 0, 0.49516767263412476, 2, 0, 0
832, 0, 0.4928210973739624, 6, 0, 0
835, 0, 0.4964510202407837, 1, 0, 0
838, 0, 0.4924263656139374, 8, 0, 0
840, 0, 0.4711366295814514, 0, 0, 1
841, 0, 0.48646941781044006, 9, 0, 0
846, 0, 0.4964253604412079, 8, 0, 0
847, 0, 0.4904886782169342, 2, 0, 0
848, 0, 0.4883127808570862, 8, 0, 0
849, 0, 0.49803248047828674, 9, 0, 0
850, 0, 0.49441027641296387, 9, 0, 0
854, 0, 0.4922235906124115, 2, 0, 0
855, 0, 0.4871578812599182, 8, 0, 0
857, 0, 0.49997785687446594, 3, 0, 0
859, 0, 0.4945197105407715, 9, 0, 0
862, 0, 0.4728963077068329, 8, 0, 0
864, 0, 0.4960123300552368, 2, 0, 0
866, 0, 0.4922514259815216, 8, 0, 0
868, 0, 0.48361727595329285, 0, 0, 1
874, 0, 0.49609941244125366, 1, 0, 0
875, 0, 0.469853937625885, 9, 0, 0
882, 0, 0.48258963227272034, 0, 0, 1
883, 0, 0.48499006032943726, 8, 0, 0
884, 0, 0.4719233810901642, 0, 0, 1
885, 0, 0.4818255603313446, 8, 0, 0
890, 0, 0.49288254976272583, 8, 0, 0
893, 0, 0.4988018572330475, 8, 0, 0
901, 0, 0.4973832964897156, 6, 0, 0
902, 0, 0.4966832995414734, 9, 0, 0
903, 0, 0.4667491614818573, 0, 0, 1
905, 0, 0.48877960443496704, 8, 0, 0
907, 0, 0.4736291468143463, 1, 0, 0
910, 0, 0.484310120344162, 0, 0, 1
915, 0, 0.4682329297065735, 8, 0, 0
916, 0, 0.493129700422287, 2, 0, 0
922, 0, 0.49016842246055603, 0, 0, 1
923, 0, 0.4700086712837219, 0, 0, 1
926, 0, 0.49786901473999023, 9, 0, 0
929, 0, 0.4793757200241089, 0, 0, 1
930, 0, 0.48917970061302185, 8, 0, 0
936, 0, 0.49449774622917175, 2, 0, 0
938, 0, 0.49482932686805725, 2, 0, 0
939, 0, 0.4886966943740845, 2, 0, 0
944, 0, 0.49265265464782715, 1, 0, 0
947, 0, 0.48140227794647217, 8, 0, 0
951, 0, 0.4949304461479187, 9, 0, 0
953, 0, 0.4972505569458008, 8, 0, 0
960, 0, 0.490039199590683, 0, 0, 1
961, 0, 0.4794585108757019, 1, 0, 0
969, 0, 0.49736326932907104, 8, 0, 0
978, 0, 0.4832325577735901, 8, 0, 0
983, 0, 0.48630020022392273, 8, 0, 0
984, 0, 0.49878859519958496, 6, 0, 0
991, 0, 0.49939703941345215, 9, 0, 0
997, 0, 0.4881686866283417, 7, 0, 0
1004, 0, 0.49061545729637146, 9, 0, 0
1005, 0, 0.485724538564682, 8, 0, 0
1006, 0, 0.49356329441070557, 8, 0, 0
1008, 0, 0.4821273684501648, 0, 0, 1
1012, 0, 0.4932950437068939, 8, 0, 0
1017, 0, 0.49618661403656006, 2, 0, 0
1020, 0, 0.4972454011440277, 0, 0, 1
1023, 0, 0.458265095949173, 0, 0, 1
1026, 0, 0.4991438686847687, 2, 0, 0
1028, 0, 0.4981386363506317, 6, 0, 0
1034, 0, 0.4736064076423645, 9, 0, 0
1040, 0, 0.49116912484169006, 2, 0, 0
1041, 0, 0.4866865873336792, 8, 0, 0
1043, 0, 0.47206398844718933, 0, 0, 1
1044, 0, 0.47781941294670105, 8, 0, 0
1053, 0, 0.49829885363578796, 0, 0, 1
1054, 0, 0.49448931217193604, 9, 0, 0
1055, 0, 0.49530312418937683, 9, 0, 0
1061, 0, 0.4944300353527069, 9, 0, 0
1069, 0, 0.48480504751205444, 0, 0, 1
1073, 0, 0.49824416637420654, 5, 0, 0
1077, 0, 0.4841405749320984, 8, 0, 0
1079, 0, 0.48456525802612305, 0, 0, 1
1081, 0, 0.4997652769088745, 8, 0, 0
1082, 0, 0.459232360124588, 0, 0, 1
1084, 0, 0.4982410967350006, 9, 0, 0
1087, 0, 0.4988645911216736, 8, 0, 0
1089, 0, 0.49056562781333923, 9, 0, 0
1090, 0, 0.49937206506729126, 3, 0, 0
1095, 0, 0.4898778796195984, 1, 0, 0
1096, 0, 0.49554312229156494, 9, 0, 0
1097, 0, 0.4859699308872223, 9, 0, 0
1098, 0, 0.49988675117492676, 3, 0, 0
1122, 0, 0.4958895444869995, 8, 0, 0
1127, 0, 0.4886934161186218, 3, 0, 0
1129, 0, 0.4838555157184601, 0, 0, 1
1132, 0, 0.49491605162620544, 8, 0, 0
1134, 0, 0.4963406026363373, 9, 0, 0
1136, 0, 0.46954330801963806, 0, 0, 1
1138, 0, 0.49305111169815063, 2, 0, 0
1139, 0, 0.4987861216068268, 6, 0, 0
1143, 0, 0.4937093257904053, 1, 0, 0
1147, 0, 0.4965190291404724, 2, 0, 0
1151, 0, 0.496163010597229, 8, 0, 0
1154, 0, 0.4812175929546356, 8, 0, 0
1157, 0, 0.48813480138778687, 2, 0, 0
1158, 0, 0.4647097587585449, 0, 0, 1
1162, 0, 0.4920244812965393, 0, 0, 1
1170, 0, 0.49294620752334595, 1, 0, 0
1172, 0, 0.4957810640335083, 6, 0, 0
1178, 0, 0.4884223937988281, 0, 0, 1
1185, 0, 0.4880518317222595, 9, 0, 0
1186, 0, 0.4968450367450714, 2, 0, 0
1191, 0, 0.4855066239833832, 2, 0, 0
1194, 0, 0.49356141686439514, 9, 0, 0
1198, 0, 0.48769983649253845, 0, 0, 1
1201, 0, 0.47173285484313965, 8, 0, 0
1204, 0, 0.4974493682384491, 8, 0, 0
1206, 0, 0.4963408410549164, 2, 0, 0
1209, 0, 0.4810319244861603, 9, 0, 0
1210, 0, 0.49753040075302124, 8, 0, 0
1213, 0, 0.49099239706993103, 9, 0, 0
1215, 0, 0.4911816716194153, 0, 0, 1
1216, 0, 0.48994243144989014, 9, 0, 0
1217, 0, 0.4989193379878998, 3, 0, 0
1218, 0, 0.49091872572898865, 0, 0, 1
1220, 0, 0.4921874403953552, 2, 0, 0
1222, 0, 0.499622106552124, 7, 0, 0
1227, 0, 0.4777219891548157, 8, 0, 0
1230, 0, 0.49201032519340515, 9, 0, 0
1231, 0, 0.4905942678451538, 4, 0, 0
1232, 0, 0.44968950748443604, 0, 0, 1
1234, 0, 0.4971414804458618, 9, 0, 0
1240, 0, 0.4901717007160187, 5, 0, 0
1241, 0, 0.4880254864692688, 4, 0, 0
1243, 0, 0.4653466045856476, 0, 0, 1
1244, 0, 0.49986353516578674, 4, 0, 0
1246, 0, 0.49903661012649536, 1, 0, 0
1247, 0, 0.4954434931278229, 2, 0, 0
1248, 0, 0.48829710483551025, 0, 0, 1
1252, 0, 0.4730440676212311, 8, 0, 0
1255, 0, 0.4831830859184265, 8, 0, 0
1256, 0, 0.47414928674697876, 0, 0, 1
1259, 0, 0.49002349376678467, 8, 0, 0
1262, 0, 0.49149271845817566, 8, 0, 0
1263, 0, 0.4788336753845215, 0, 0, 1
1264, 0, 0.4870922863483429, 9, 0, 0
1268, 0, 0.49938204884529114, 6, 0, 0
1269, 0, 0.4805260896682739, 0, 0, 1
1272, 0, 0.4766533374786377, 2, 0, 0
1274, 0, 0.4946819543838501, 7, 0, 0
1275, 0, 0.4961259663105011, 2, 0, 0
1280, 0, 0.49659159779548645, 8, 0, 0
1281, 0, 0.4883757531642914, 8, 0, 0
1283, 0, 0.46928155422210693, 1, 0, 0
1286, 0, 0.49541690945625305, 2, 0, 0
1291, 0, 0.4925414025783539, 2, 0, 0
1293, 0, 0.49389418959617615, 0, 0, 1
1299, 0, 0.48292919993400574, 9, 0, 0
1300, 0, 0.49997571110725403, 5, 0, 0
1303, 0, 0.48860666155815125, 0, 0, 1
1308, 0, 0.49197444319725037, 8, 0, 0
1310, 0, 0.46919485926628113, 1, 0, 0
1311, 0, 0.4903312027454376, 9, 0, 0
1312, 0, 0.47938716411590576, 5, 0, 0
1313, 0, 0.4499683380126953, 0, 0, 1
1323, 0, 0.4931809902191162, 1, 0, 0
1324, 0, 0.483987957239151, 9, 0, 0
1325, 0, 0.4983460009098053, 7, 0, 0
1330, 0, 0.4990246295928955, 7, 0, 0
1332, 0, 0.49003490805625916, 0, 0, 1
1333, 0, 0.49335217475891113, 2, 0, 0
1339, 0, 0.48651570081710815, 0, 0, 1
1340, 0, 0.49216288328170776, 8, 0, 0
1342, 0, 0.4790741205215454, 1, 0, 0
1343, 0, 0.4917992949485779, 0, 0, 1
1345, 0, 0.48174649477005005, 8, 0, 0
1346, 0, 0.47996193170547485, 0, 0, 1
1348, 0, 0.4956066608428955, 2, 0, 0
1358, 0, 0.4976477324962616, 2, 0, 0
1359, 0, 0.49507516622543335, 9, 0, 0
1360, 0, 0.49467459321022034, 0, 0, 1
1363, 0, 0.48090940713882446, 8, 0, 0
1365, 0, 0.49537432193756104, 8, 0, 0
1366, 0, 0.4943879544734955, 9, 0, 0
1368, 0, 0.49144959449768066, 9, 0, 0
1375, 0, 0.49184101819992065, 1, 0, 0
1378, 0, 0.49389293789863586, 9, 0, 0
1382, 0, 0.49052417278289795, 9, 0, 0
1383, 0, 0.4971226751804352, 7, 0, 0
1387, 0, 0.49147480726242065, 5, 0, 0
1389, 0, 0.47670072317123413, 0, 0, 1
1391, 0, 0.4983934164047241, 8, 0, 0
1402, 0, 0.4736660420894623, 0, 0, 1
1403, 0, 0.4749526083469391, 0, 0, 1
1404, 0, 0.4877198040485382, 2, 0, 0
1405, 0, 0.49326083064079285, 8, 0, 0
1406, 0, 0.484681099653244, 8, 0, 0
1408, 0, 0.4672693908214569, 0, 0, 1
1416, 0, 0.49087756872177124, 9, 0, 0
1418, 0, 0.49879321455955505, 4, 0, 0
1419, 0, 0.4953193664550781, 9, 0, 0
1423, 0, 0.44575977325439453, 0, 0, 1
1424, 0, 0.46686893701553345, 8, 0, 0
1426, 0, 0.4972800016403198, 6, 0, 0
1429, 0, 0.4815746247768402, 8, 0, 0
1430, 0, 0.4870949685573578, 5, 0, 0
1431, 0, 0.49705857038497925, 2, 0, 0
1433, 0, 0.49789416790008545, 2, 0, 0
1434, 0, 0.4987083673477173, 9, 0, 0
1435, 0, 0.4942937195301056, 8, 0, 0
1436, 0, 0.49394872784614563, 2, 0, 0
1437, 0, 0.49736472964286804, 9, 0, 0
1440, 0, 0.493895560503006, 0, 0, 1
1443, 0, 0.4911353886127472, 9, 0, 0
1445, 0, 0.4722031056880951, 0, 0, 1
1446, 0, 0.46632587909698486, 0, 0, 1
1447, 0, 0.4909425973892212, 2, 0, 0
1455, 0, 0.49357256293296814, 2, 0, 0
1456, 0, 0.4932437837123871, 9, 0, 0
1459, 0, 0.4973823130130768, 0, 0, 1
1462, 0, 0.4989064037799835, 4, 0, 0
1463, 0, 0.49155503511428833, 2, 0, 0
1464, 0, 0.46046143770217896, 0, 0, 1
1466, 0, 0.49409449100494385, 8, 0, 0
1470, 0, 0.49093130230903625, 9, 0, 0
1481, 0, 0.49669620394706726, 5, 0, 0
1485, 0, 0.49087950587272644, 2, 0, 0
1487, 0, 0.49129825830459595, 8, 0, 0
1491, 0, 0.4990563988685608, 5, 0, 0
1492, 0, 0.48766010999679565, 9, 0, 0
1494, 0, 0.49254924058914185, 9, 0, 0
1498, 0, 0.48700323700904846, 8, 0, 0
1499, 0, 0.49410170316696167, 2, 0, 0
1500, 0, 0.4937646687030792, 9, 0, 0
1501, 0, 0.49891483783721924, 8, 0, 0
1503, 0, 0.49775704741477966, 3, 0, 0
1511, 0, 0.4739537835121155, 0, 0, 1
1515, 0, 0.48768916726112366, 9, 0, 0
1516, 0, 0.4774911403656006, 0, 0, 1
1519, 0, 0.47506335377693176, 0, 0, 1
1520, 0, 0.4720945358276367, 0, 0, 1
1523, 0, 0.4991229176521301, 8, 0, 0
1528, 0, 0.4748246371746063, 0, 0, 1
1531, 0, 0.4968143701553345, 2, 0, 0
1539, 0, 0.4938143789768219, 9, 0, 0
1540, 0, 0.4962499141693115, 4, 0, 0
1541, 0, 0.47441065311431885, 8, 0, 0
1542, 0, 0.4819716811180115, 0, 0, 1
1547, 0, 0.46931934356689453, 0, 0, 1
1550, 0, 0.4905071258544922, 9, 0, 0
1552, 0, 0.48264527320861816, 0, 0, 1
1554, 0, 0.478108286857605, 8, 0, 0
1555, 0, 0.49542859196662903, 5, 0, 0
1556, 0, 0.4932824671268463, 9, 0, 0
1560, 0, 0.4823063015937805, 8, 0, 0
1561, 0, 0.4535287916660309, 0, 0, 1
1567, 0, 0.49451690912246704, 2, 0, 0
1572, 0, 0.4949367046356201, 0, 0, 1
1575, 0, 0.48702019453048706, 8, 0, 0
1580, 0, 0.47786298394203186, 1, 0, 0
1584, 0, 0.4893766939640045, 9, 0, 0
1585, 0, 0.47111910581588745, 1, 0, 0
1591, 0, 0.49407607316970825, 2, 0, 0
1595, 0, 0.49961990118026733, 5, 0, 0
1597, 0, 0.4903022050857544, 1, 0, 0
1601, 0, 0.49660322070121765, 2, 0, 0
1602, 0, 0.4982679486274719, 7, 0, 0
1609, 0, 0.49812790751457214, 0, 0, 1
1611, 0, 0.4875883162021637, 8, 0, 0
1612, 0, 0.49010518193244934, 2, 0, 0
1613, 0, 0.4932502806186676, 9, 0, 0
1614, 0, 0.4831598997116089, 0, 0, 1
1618, 0, 0.47338131070137024, 0, 0, 1
1623, 0, 0.4933713674545288, 2, 0, 0
1624, 0, 0.49320879578590393, 9, 0, 0
1632, 0, 0.4520048499107361, 0, 0, 1
1636, 0, 0.48665955662727356, 9, 0, 0
1639, 0, 0.49540063738822937, 8, 0, 0
1644, 0, 0.49279120564460754, 8, 0, 0
1650, 0, 0.4866872727870941, 0, 0, 1
1655, 0, 0.4980970025062561, 2, 0, 0
1659, 0, 0.482842355966568, 0, 0, 1
1660, 0, 0.49971869587898254, 9, 0, 0
1664, 0, 0.4862804710865021, 8, 0, 0
1668, 0, 0.4811883866786957, 9, 0, 0
1669, 0, 0.48984453082084656, 0, 0, 1
1670, 0, 0.4772404432296753, 0, 0, 1
1675, 0, 0.4954441785812378, 9, 0, 0
1677, 0, 0.49793222546577454, 2, 0, 0
1680, 0, 0.49449002742767334, 3, 0, 0
1681, 0, 0.49761146306991577, 2, 0, 0
1686, 0, 0.4979516267776489, 4, 0, 0
1693, 0, 0.47898656129837036, 1, 0, 0
1698, 0, 0.4955296516418457, 0, 0, 1
1702, 0, 0.468059778213501, 9, 0, 0
1703, 0, 0.488476425409317, 9, 0, 0
1704, 0, 0.4901587963104248, 0, 0, 1
1706, 0, 0.48762714862823486, 8, 0, 0
1710, 0, 0.475600928068161, 9, 0, 0
1711, 0, 0.49442392587661743, 1, 0, 0
1712, 0, 0.4852938950061798, 9, 0, 0
1717, 0, 0.4840499460697174, 4, 0, 0
1722, 0, 0.46804702281951904, 8, 0, 0
1725, 0, 0.48679250478744507, 0, 0, 1
1726, 0, 0.48831894993782043, 8, 0, 0
