image name, last exit, entropy, gt, pred, correct
116, 3, 0.004448671359568834, 7, 7, 1
117, 3, 0.03822393715381622, 5, 5, 1
118, 3, 0.0007392678526230156, 3, 3, 1
119, 3, 0.003945649601519108, 5, 5, 1
121, 3, 0.0014155644457787275, 4, 4, 1
123, 3, 0.006571917794644833, 5, 5, 1
125, 3, 0.008069835603237152, 2, 2, 1
129, 3, 0.001698763226158917, 5, 5, 1
130, 3, 0.007430132012814283, 7, 7, 1
131, 3, 0.004854252096265554, 6, 6, 1
134, 3, 0.004864657297730446, 6, 6, 1
136, 3, 0.03713252395391464, 9, 9, 1
137, 3, 0.0016982228262349963, 7, 7, 1
139, 3, 0.14947515726089478, 6, 6, 1
140, 3, 0.0014066938310861588, 7, 7, 1
142, 3, 0.22646133601665497, 8, 8, 1
143, 3, 0.2235937863588333, 6, 6, 1
144, 3, 0.00928095169365406, 5, 5, 1
146, 3, 0.030954556539654732, 5, 3, 0
147, 3, 0.0005415063351392746, 4, 4, 1
148, 3, 0.011609015986323357, 6, 6, 1
152, 3, 0.0695142149925232, 5, 5, 1
158, 3, 0.0016717929393053055, 5, 5, 1
159, 3, 0.2795052230358124, 3, 3, 1
160, 3, 0.0052398573607206345, 0, 0, 1
162, 3, 0.02612309157848358, 5, 5, 1
163, 3, 0.017575692385435104, 4, 4, 1
167, 3, 0.003432407509535551, 1, 1, 1
169, 3, 0.0006493445252999663, 6, 6, 1
170, 3, 0.007004448678344488, 7, 7, 1
171, 3, 0.00324511481449008, 7, 7, 1
173, 3, 0.036341264843940735, 5, 5, 1
175, 3, 0.00038583658169955015, 6, 6, 1
176, 3, 0.0003214494208805263, 1, 1, 1
177, 3, 0.0009114386048167944, 5, 5, 1
179, 3, 0.0006932411342859268, 3, 3, 1
184, 3, 0.003282235935330391, 4, 4, 1
186, 3, 0.03004629909992218, 5, 3, 0
187, 3, 0.23480796813964844, 7, 7, 1
192, 3, 0.011416531167924404, 1, 1, 1
196, 3, 0.04580174759030342, 5, 5, 1
197, 3, 0.0019086017273366451, 6, 6, 1
198, 3, 0.012148436158895493, 4, 4, 1
199, 3, 0.24350006878376007, 3, 3, 1
201, 3, 0.002429586136713624, 3, 3, 1
202, 3, 0.0011688333470374346, 7, 7, 1
203, 3, 0.03958948701620102, 2, 2, 1
204, 3, 0.03306109458208084, 4, 4, 1
207, 3, 0.007048599421977997, 5, 5, 1
209, 3, 0.003883856115862727, 1, 1, 1
211, 3, 0.022533969953656197, 5, 5, 1
214, 3, 0.015267543494701385, 3, 3, 1
215, 3, 0.0861748456954956, 3, 3, 1
216, 3, 0.003349478356540203, 2, 2, 1
217, 3, 0.014187730848789215, 1, 1, 1
228, 3, 0.0013765342300757766, 5, 5, 1
231, 3, 0.006227565463632345, 2, 2, 1
232, 3, 0.0023028135765343904, 4, 4, 1
235, 3, 0.011714188382029533, 1, 1, 1
236, 3, 0.007197211030870676, 1, 1, 1
237, 3, 0.004202366806566715, 5, 5, 1
238, 3, 0.006100086495280266, 6, 6, 1
239, 3, 0.05674033239483833, 7, 7, 1
241, 3, 0.18210537731647491, 5, 5, 1
242, 3, 0.0019480063347145915, 1, 1, 1
243, 3, 0.013420429080724716, 1, 1, 1
245, 3, 0.29217398166656494, 5, 5, 1
246, 3, 0.0034203347750008106, 9, 9, 1
248, 3, 0.35815876722335815, 5, 7, 0
251, 3, 0.000536211533471942, 3, 3, 1
252, 3, 0.000886559602804482, 3, 3, 1
253, 3, 0.3775256276130676, 6, 6, 1
254, 3, 0.0005506466259248555, 1, 1, 1
256, 3, 0.000839429849293083, 3, 3, 1
257, 3, 0.002715406008064747, 2, 2, 1
258, 3, 0.011621357873082161, 6, 6, 1
259, 3, 0.0038159627001732588, 6, 6, 1
260, 3, 0.2532700002193451, 4, 4, 1
264, 3, 0.0024712232407182455, 5, 5, 1
265, 3, 0.00535180140286684, 4, 4, 1
266, 3, 0.0012873527593910694, 6, 6, 1
270, 3, 0.17481818795204163, 6, 6, 1
273, 3, 0.08346440643072128, 7, 7, 1
274, 3, 0.0005673888372257352, 4, 4, 1
275, 3, 0.003514038398861885, 6, 6, 1
277, 3, 0.024013496935367584, 6, 6, 1
279, 3, 0.0006361065316013992, 9, 9, 1
280, 3, 0.007333989720791578, 3, 3, 1
282, 3, 0.0013222219422459602, 3, 3, 1
284, 3, 0.24752628803253174, 1, 4, 0
286, 3, 0.002038140082731843, 5, 5, 1
287, 3, 0.04645490273833275, 1, 1, 1
288, 3, 0.0019989898428320885, 4, 4, 1
295, 3, 0.0009950634557753801, 4, 4, 1
296, 3, 0.0012184495572000742, 3, 3, 1
297, 3, 0.001075634965673089, 4, 4, 1
299, 3, 0.004296884872019291, 4, 4, 1
300, 3, 0.14817889034748077, 7, 7, 1
302, 3, 0.023313557729125023, 7, 7, 1
305, 3, 0.00045788937131874263, 5, 5, 1
306, 3, 0.23180146515369415, 6, 6, 1
307, 3, 0.09252417087554932, 4, 4, 1
308, 3, 0.004735710099339485, 3, 3, 1
309, 3, 0.002264994429424405, 6, 6, 1
312, 3, 0.23008525371551514, 6, 5, 0
313, 3, 0.003553414484485984, 7, 7, 1
316, 3, 0.0009669017163105309, 6, 6, 1
317, 3, 0.001702047185972333, 7, 7, 1
318, 3, 0.09237714111804962, 3, 3, 1
320, 3, 0.012773999944329262, 9, 9, 1
322, 3, 0.0055632940493524075, 7, 7, 1
324, 3, 0.1619153618812561, 5, 5, 1
327, 3, 0.011805948801338673, 4, 4, 1
332, 3, 0.0027855492662638426, 5, 5, 1
333, 3, 0.01272905245423317, 6, 6, 1
334, 3, 0.013030999340116978, 3, 3, 1
335, 3, 0.001783860963769257, 4, 4, 1
337, 3, 0.0024186070077121258, 4, 4, 1
338, 3, 0.011883150786161423, 4, 4, 1
339, 3, 0.001027719583362341, 3, 3, 1
340, 3, 0.007525118533521891, 2, 2, 1
343, 3, 0.0048589627258479595, 5, 5, 1
344, 3, 0.0055242907255887985, 2, 2, 1
345, 3, 0.00025623079272918403, 7, 7, 1
347, 3, 0.02495550364255905, 4, 4, 1
348, 3, 0.00029160091071389616, 7, 7, 1
350, 3, 0.25910794734954834, 4, 4, 1
351, 3, 0.0033849056344479322, 7, 7, 1
360, 3, 0.016208352521061897, 7, 7, 1
363, 3, 0.010313943028450012, 6, 6, 1
366, 3, 0.008392157964408398, 6, 6, 1
367, 3, 0.10957018285989761, 6, 6, 1
368, 3, 0.0006058212020434439, 6, 6, 1
370, 3, 0.026256978511810303, 4, 4, 1
371, 3, 0.012416169047355652, 1, 1, 1
374, 3, 0.05842440947890282, 5, 5, 1
376, 3, 0.0030807945877313614, 3, 3, 1
377, 3, 0.001192719442769885, 7, 7, 1
379, 3, 0.017638538032770157, 6, 6, 1
381, 3, 0.0009238023194484413, 7, 7, 1
387, 3, 0.004555427469313145, 8, 8, 1
388, 3, 0.011115635745227337, 5, 5, 1
389, 3, 0.004465583246201277, 5, 5, 1
390, 3, 0.006252567283809185, 4, 4, 1
391, 3, 0.004890907555818558, 3, 3, 1
394, 3, 0.00439801998436451, 3, 3, 1
398, 3, 0.031618472188711166, 1, 1, 1
400, 3, 0.011715196073055267, 6, 6, 1
401, 3, 0.003083778079599142, 4, 4, 1
402, 3, 0.002896808320656419, 1, 1, 1
403, 3, 0.3212345242500305, 1, 1, 1
405, 3, 0.01809239573776722, 9, 9, 1
406, 3, 0.003177776699885726, 4, 4, 1
408, 3, 0.009695518761873245, 2, 2, 1
411, 3, 0.0002490279730409384, 6, 6, 1
412, 3, 0.02885856293141842, 7, 7, 1
415, 3, 0.021462544798851013, 4, 4, 1
417, 3, 0.023869713768363, 5, 5, 1
419, 3, 0.00386761873960495, 5, 5, 1
420, 3, 0.003184674773365259, 3, 3, 1
421, 3, 0.043190453201532364, 5, 5, 1
422, 3, 0.14137046039104462, 4, 4, 1
423, 3, 0.0019491789862513542, 6, 6, 1
428, 3, 0.0022543207742273808, 4, 4, 1
429, 3, 0.00029364373767748475, 3, 3, 1
430, 3, 0.004121103323996067, 5, 5, 1
432, 3, 0.0006610635318793356, 3, 3, 1
433, 3, 0.0008964370936155319, 9, 9, 1
435, 3, 0.2486935257911682, 6, 6, 1
436, 3, 0.0010847109369933605, 5, 5, 1
438, 3, 0.028910938650369644, 3, 3, 1
439, 3, 0.0006430073408409953, 3, 3, 1
440, 3, 0.008832361549139023, 2, 2, 1
441, 3, 0.003439335385337472, 4, 4, 1
443, 3, 0.002128009917214513, 5, 5, 1
453, 3, 0.03938961401581764, 7, 7, 1
455, 3, 0.17240288853645325, 1, 7, 0
457, 3, 0.003537108190357685, 2, 2, 1
458, 3, 0.0112146669998765, 6, 6, 1
462, 3, 0.009416516870260239, 7, 7, 1
464, 3, 0.21666479110717773, 5, 5, 1
466, 3, 0.1117384061217308, 6, 6, 1
469, 3, 0.0009261947125196457, 3, 3, 1
472, 3, 0.0009323531994596124, 7, 7, 1
474, 3, 0.013599338009953499, 2, 2, 1
475, 3, 0.004905707202851772, 2, 2, 1
477, 3, 0.016720522195100784, 1, 1, 1
479, 3, 0.31787773966789246, 3, 3, 1
483, 3, 0.0041021076031029224, 7, 7, 1
486, 3, 0.0038478951901197433, 3, 3, 1
487, 3, 0.00038289508665911853, 4, 4, 1
488, 3, 0.13201050460338593, 4, 4, 1
490, 3, 0.10673551261425018, 9, 9, 1
491, 3, 0.1380278468132019, 6, 6, 1
492, 3, 0.06660781800746918, 4, 4, 1
495, 3, 0.003680343274027109, 7, 7, 1
496, 3, 0.0012457265984266996, 6, 6, 1
497, 3, 0.0015914025716483593, 4, 4, 1
498, 3, 0.033035844564437866, 3, 3, 1
499, 3, 0.0006501947063952684, 6, 6, 1
501, 3, 0.016002599149942398, 2, 2, 1
503, 3, 0.00046896992716938257, 1, 1, 1
504, 3, 0.20501431822776794, 5, 5, 1
505, 3, 0.0343017540872097, 4, 4, 1
510, 3, 0.005838821176439524, 3, 3, 1
511, 3, 0.0005212758551351726, 3, 3, 1
513, 3, 0.004136608447879553, 4, 4, 1
514, 3, 0.012715086340904236, 4, 4, 1
515, 3, 0.013150336220860481, 4, 4, 1
517, 3, 0.0011411183513700962, 3, 3, 1
518, 3, 0.02190379425883293, 5, 5, 1
520, 3, 0.008004271425306797, 6, 6, 1
523, 3, 0.03157816827297211, 6, 6, 1
524, 3, 0.010565945878624916, 7, 7, 1
525, 3, 0.015952911227941513, 9, 9, 1
526, 3, 0.0004492032458074391, 6, 6, 1
529, 3, 0.011073584668338299, 7, 7, 1
531, 3, 0.0005777520127594471, 6, 6, 1
532, 3, 0.006046314258128405, 5, 5, 1
533, 3, 0.018863696604967117, 9, 9, 1
535, 3, 0.012075216509401798, 6, 6, 1
536, 3, 0.02297951653599739, 5, 5, 1
537, 3, 0.007065798621624708, 2, 2, 1
539, 3, 0.18386754393577576, 5, 5, 1
540, 3, 0.0014312270795926452, 3, 3, 1
542, 3, 0.00029075125348754227, 7, 7, 1
544, 3, 0.0012553100241348147, 3, 3, 1
547, 3, 0.10455236583948135, 5, 5, 1
552, 3, 0.015237481333315372, 3, 3, 1
554, 3, 0.0014923018170520663, 7, 7, 1
556, 3, 0.022031642496585846, 3, 3, 1
558, 3, 0.05139189958572388, 5, 5, 1
559, 3, 0.0066289277747273445, 3, 3, 1
560, 3, 0.00553714158013463, 6, 6, 1
562, 3, 0.01691979169845581, 4, 4, 1
564, 3, 0.004617209546267986, 9, 9, 1
565, 3, 0.0018608079990372062, 4, 4, 1
566, 3, 0.001552082016132772, 7, 7, 1
568, 3, 0.09558991342782974, 3, 3, 1
571, 3, 0.001676569227129221, 2, 2, 1
572, 3, 0.008827896788716316, 1, 1, 1
574, 3, 0.008057259023189545, 5, 5, 1
575, 3, 0.001191567163914442, 3, 3, 1
577, 3, 0.00018645651289261878, 4, 4, 1
578, 3, 0.04964720830321312, 5, 5, 1
580, 3, 0.0015504650073125958, 4, 4, 1
582, 3, 0.002497177105396986, 1, 1, 1
584, 3, 0.4082626402378082, 6, 6, 1
585, 3, 0.003449683077633381, 3, 3, 1
586, 3, 0.021528294309973717, 6, 6, 1
587, 3, 0.016825668513774872, 5, 5, 1
589, 3, 0.033500876277685165, 7, 7, 1
590, 3, 0.24174509942531586, 3, 4, 0
592, 3, 0.02519841678440571, 1, 1, 1
593, 3, 0.015851860865950584, 3, 3, 1
595, 3, 0.02487519383430481, 7, 7, 1
597, 3, 0.001983012305572629, 7, 7, 1
599, 3, 0.0008819500217214227, 4, 4, 1
600, 3, 0.002938544377684593, 4, 4, 1
601, 3, 0.004136698320508003, 6, 6, 1
602, 3, 0.0027676739264279604, 6, 6, 1
604, 3, 0.0024632138665765524, 3, 3, 1
606, 3, 0.002986132400110364, 5, 5, 1
608, 3, 0.002027333015576005, 7, 7, 1
612, 3, 0.00905663799494505, 1, 1, 1
613, 3, 0.0036899687256664038, 4, 4, 1
615, 3, 0.000647722277790308, 6, 6, 1
617, 3, 0.3719653785228729, 3, 3, 1
618, 3, 0.038589101284742355, 4, 4, 1
620, 3, 0.004461864475160837, 6, 6, 1
623, 3, 0.004326279740780592, 2, 2, 1
626, 3, 0.0004120172234252095, 6, 6, 1
627, 3, 0.02628764510154724, 3, 3, 1
628, 3, 0.000641829741653055, 3, 3, 1
629, 3, 0.010808694176375866, 7, 7, 1
631, 3, 0.0059334896504879, 2, 2, 1
635, 3, 0.014952744357287884, 5, 5, 1
637, 3, 0.000812851416412741, 1, 1, 1
638, 3, 0.033899158239364624, 4, 4, 1
640, 3, 0.00133800960611552, 3, 3, 1
641, 3, 0.005614258348941803, 5, 5, 1
646, 3, 0.005003615282475948, 7, 7, 1
648, 3, 0.02518341690301895, 4, 4, 1
649, 3, 0.02742096781730652, 1, 1, 1
650, 3, 0.06735368072986603, 0, 0, 1
651, 3, 0.0009918141877278686, 4, 4, 1
652, 3, 0.054225847125053406, 7, 7, 1
654, 3, 0.004655699711292982, 4, 4, 1
655, 3, 0.0015909760259091854, 4, 4, 1
656, 3, 0.0010947808623313904, 1, 1, 1
658, 3, 0.0018354280618950725, 5, 5, 1
659, 3, 0.006093804258853197, 5, 5, 1
662, 3, 0.04454386606812477, 5, 5, 1
664, 3, 0.005946109537035227, 3, 3, 1
667, 3, 0.0027985030319541693, 6, 6, 1
668, 3, 0.0014498558593913913, 1, 1, 1
669, 3, 0.010571842081844807, 9, 9, 1
670, 3, 0.04973982647061348, 7, 7, 1
673, 3, 0.0006820503040216863, 7, 7, 1
675, 3, 0.24929076433181763, 3, 3, 1
676, 3, 0.010153336450457573, 7, 7, 1
679, 3, 0.037036724388599396, 4, 4, 1
680, 3, 0.07714320719242096, 4, 4, 1
681, 3, 0.004033643752336502, 5, 5, 1
682, 3, 0.0012174817966297269, 9, 9, 1
683, 3, 0.016919609159231186, 3, 3, 1
686, 3, 0.018869945779442787, 2, 2, 1
687, 3, 0.1827118694782257, 1, 1, 1
689, 3, 0.0012047621421515942, 1, 1, 1
690, 3, 0.008518212474882603, 5, 5, 1
695, 3, 0.0004051366704516113, 1, 1, 1
696, 3, 0.015276058577001095, 3, 3, 1
698, 3, 0.0017746976809576154, 6, 6, 1
700, 3, 0.009981018491089344, 3, 3, 1
702, 3, 0.249574214220047, 4, 5, 0
703, 3, 0.004777288995683193, 5, 5, 1
705, 3, 0.024976804852485657, 5, 5, 1
709, 3, 0.030003363266587257, 6, 6, 1
710, 3, 0.056095272302627563, 4, 4, 1
712, 3, 0.029001686722040176, 1, 1, 1
714, 3, 0.004293772391974926, 6, 6, 1
715, 3, 0.023628871887922287, 2, 2, 1
716, 3, 0.15150566399097443, 4, 4, 1
718, 3, 0.04945807531476021, 7, 7, 1
721, 3, 0.0012242324883118272, 1, 1, 1
723, 3, 0.0006361161358654499, 9, 9, 1
725, 3, 0.006320893298834562, 5, 5, 1
726, 3, 0.0008532789070159197, 7, 7, 1
727, 3, 0.10831157863140106, 2, 2, 1
728, 3, 0.006611871067434549, 4, 4, 1
729, 3, 0.0071218302473425865, 2, 2, 1
730, 3, 0.03167968615889549, 3, 3, 1
731, 3, 0.09157028049230576, 1, 1, 1
732, 3, 0.001063077012076974, 4, 4, 1
733, 3, 0.08580706268548965, 5, 5, 1
734, 3, 0.0029140764381736517, 4, 4, 1
735, 3, 0.005251014605164528, 4, 4, 1
736, 3, 0.028821339830756187, 7, 7, 1
738, 3, 0.0001267781190108508, 6, 6, 1
740, 3, 0.03318990021944046, 9, 9, 1
741, 3, 0.004674460738897324, 7, 7, 1
742, 3, 0.06926209479570389, 5, 5, 1
743, 3, 0.20871108770370483, 1, 1, 1
750, 3, 0.001125672017224133, 4, 4, 1
751, 3, 0.002294669859111309, 4, 4, 1
752, 3, 0.050544992089271545, 4, 4, 1
753, 3, 0.0004516569315455854, 4, 4, 1
754, 3, 0.0035816298332065344, 5, 5, 1
755, 3, 0.008148718625307083, 7, 7, 1
757, 3, 0.012336275540292263, 5, 5, 1
758, 3, 0.000950904912315309, 3, 3, 1
759, 3, 0.2945464551448822, 6, 7, 0
760, 3, 0.0001825797080527991, 4, 4, 1
761, 3, 0.06018516421318054, 1, 1, 1
768, 3, 0.0002500982955098152, 6, 6, 1
769, 3, 0.0020596126560121775, 6, 6, 1
770, 3, 0.1467481553554535, 1, 1, 1
773, 3, 0.005886782892048359, 9, 9, 1
776, 3, 0.00222687516361475, 4, 4, 1
777, 3, 0.00525674968957901, 4, 4, 1
778, 3, 0.09321985393762589, 6, 6, 1
780, 3, 0.002515988191589713, 1, 1, 1
781, 3, 0.0005099064437672496, 7, 7, 1
782, 3, 0.030051209032535553, 5, 5, 1
783, 3, 0.13797637820243835, 5, 5, 1
784, 3, 0.018988309428095818, 6, 6, 1
785, 3, 0.1742139756679535, 9, 2, 0
787, 3, 0.001577856601215899, 7, 7, 1
789, 3, 0.11592881381511688, 5, 5, 1
790, 3, 0.11955037713050842, 4, 4, 1
791, 3, 0.028844714164733887, 2, 2, 1
793, 3, 0.000631822447758168, 4, 4, 1
794, 3, 0.11219529062509537, 6, 6, 1
795, 3, 0.0018172868294641376, 2, 2, 1
796, 3, 0.0031361980363726616, 7, 7, 1
797, 3, 0.00014038858353160322, 6, 6, 1
798, 3, 0.006460031494498253, 1, 1, 1
801, 3, 0.19538962841033936, 4, 3, 0
802, 3, 0.12608899176120758, 5, 5, 1
803, 3, 0.0009720271336846054, 7, 7, 1
804, 3, 0.015335993841290474, 4, 4, 1
807, 3, 0.043077338486909866, 4, 4, 1
808, 3, 0.11852682381868362, 5, 5, 1
809, 3, 0.03345346450805664, 7, 7, 1
810, 3, 0.0805351510643959, 5, 5, 1
811, 3, 0.009713927283883095, 7, 7, 1
812, 3, 0.002414403250440955, 3, 3, 1
813, 3, 0.015061919577419758, 3, 3, 1
814, 3, 0.005120067857205868, 4, 4, 1
815, 3, 0.001843896578066051, 4, 4, 1
817, 3, 0.03170893341302872, 3, 3, 1
820, 3, 0.004071979783475399, 5, 5, 1
821, 3, 0.001259343232959509, 5, 5, 1
824, 3, 0.014148038811981678, 5, 5, 1
826, 3, 0.010362576693296432, 2, 2, 1
827, 3, 0.0007634260109625757, 1, 1, 1
830, 3, 0.001225312240421772, 3, 3, 1
831, 3, 0.00016449506802018732, 6, 6, 1
834, 3, 0.07182459533214569, 1, 1, 1
837, 3, 0.0008251076797023416, 6, 6, 1
839, 3, 0.004132367670536041, 2, 2, 1
842, 3, 0.02152402326464653, 1, 1, 1
844, 3, 0.014230206608772278, 7, 7, 1
845, 3, 0.006534649059176445, 2, 2, 1
851, 3, 0.014007903635501862, 6, 6, 1
852, 3, 0.003387396689504385, 3, 3, 1
853, 3, 0.002278662286698818, 7, 7, 1
856, 3, 0.00038715681876055896, 3, 3, 1
858, 3, 0.0007708796765655279, 7, 7, 1
860, 3, 0.009971117600798607, 5, 5, 1
863, 3, 0.03613237664103508, 2, 2, 1
865, 3, 0.005914519540965557, 7, 7, 1
870, 3, 0.17233388125896454, 3, 3, 1
871, 3, 0.002061306033283472, 5, 5, 1
872, 3, 0.010199315845966339, 5, 5, 1
876, 3, 0.02654268592596054, 7, 7, 1
877, 3, 8.596139196015429e-06, 6, 6, 1
878, 3, 0.03904857113957405, 9, 9, 1
880, 3, 0.008000954054296017, 6, 6, 1
881, 3, 0.22646689414978027, 5, 5, 1
887, 3, 0.017935069277882576, 7, 7, 1
888, 3, 0.010805378668010235, 1, 1, 1
889, 3, 0.17368823289871216, 5, 6, 0
891, 3, 0.02567010559141636, 6, 6, 1
892, 3, 0.0671999529004097, 5, 5, 1
894, 3, 0.0019389550434425473, 7, 7, 1
896, 3, 0.14176905155181885, 5, 5, 1
897, 3, 0.21674489974975586, 3, 3, 1
898, 3, 0.00263156252913177, 3, 3, 1
899, 3, 0.00471418397501111, 1, 1, 1
900, 3, 0.20043453574180603, 3, 7, 0
906, 3, 0.011063825339078903, 3, 3, 1
908, 3, 0.006356219295412302, 1, 1, 1
909, 3, 0.24143433570861816, 5, 5, 1
912, 3, 0.07564711570739746, 3, 3, 1
914, 3, 0.003296629060059786, 5, 5, 1
917, 3, 0.33631205558776855, 6, 6, 1
918, 3, 0.009003041312098503, 1, 1, 1
919, 3, 0.003320972668007016, 7, 7, 1
920, 3, 0.1542590856552124, 4, 4, 1
921, 3, 0.031195178627967834, 6, 6, 1
924, 3, 0.003942012786865234, 5, 5, 1
925, 3, 0.0013064935337752104, 4, 4, 1
927, 3, 0.0061234221793711185, 7, 7, 1
928, 3, 0.00043493887642398477, 6, 6, 1
932, 3, 0.06384359300136566, 6, 6, 1
933, 3, 0.17044968903064728, 6, 6, 1
934, 3, 0.0009523155749775469, 6, 6, 1
937, 3, 9.789766772883013e-05, 6, 6, 1
940, 3, 0.0033391318283975124, 7, 7, 1
943, 3, 0.0003937821020372212, 1, 1, 1
945, 3, 0.0028278022073209286, 4, 4, 1
946, 3, 0.006952584721148014, 2, 2, 1
948, 3, 0.004353660158813, 5, 5, 1
949, 3, 0.008131524547934532, 3, 3, 1
950, 3, 0.25133374333381653, 3, 7, 0
952, 3, 0.0006650025607086718, 4, 4, 1
954, 3, 0.006057760212570429, 1, 1, 1
955, 3, 0.24537762999534607, 1, 1, 1
958, 3, 0.00018939602887257934, 1, 1, 1
962, 3, 0.003470952855423093, 7, 7, 1
963, 3, 0.0007777563878335059, 1, 1, 1
965, 3, 0.03723524138331413, 4, 4, 1
966, 3, 0.010952198877930641, 5, 5, 1
968, 3, 0.12789660692214966, 7, 7, 1
970, 3, 0.0029264544136822224, 6, 6, 1
971, 3, 0.005896846763789654, 4, 4, 1
972, 3, 0.021800145506858826, 5, 5, 1
973, 3, 0.00011233121767872944, 6, 6, 1
974, 3, 0.005042617674916983, 3, 3, 1
975, 3, 0.000367110624210909, 6, 6, 1
976, 3, 0.021572934463620186, 5, 5, 1
977, 3, 0.0009391403873451054, 3, 3, 1
979, 3, 0.3962206244468689, 4, 6, 0
980, 3, 0.01889043115079403, 2, 2, 1
981, 3, 0.009863628074526787, 5, 5, 1
985, 3, 0.05258100852370262, 4, 4, 1
986, 3, 0.00801766011863947, 5, 5, 1
988, 3, 0.007042566314339638, 6, 6, 1
989, 3, 0.002659385558217764, 1, 1, 1
990, 3, 0.004732312168926001, 2, 2, 1
992, 3, 0.0034540093038231134, 5, 5, 1
993, 3, 0.008327995426952839, 9, 9, 1
994, 3, 0.05755874142050743, 5, 5, 1
995, 3, 0.019719211384654045, 7, 7, 1
996, 3, 0.0012023744639009237, 1, 1, 1
998, 3, 0.006770212668925524, 4, 4, 1
999, 3, 0.002776580397039652, 1, 1, 1
1001, 3, 0.04418579861521721, 3, 3, 1
1002, 3, 0.004432310350239277, 0, 0, 1
1003, 3, 0.00775233656167984, 1, 1, 1
1007, 3, 0.0005341278156265616, 4, 4, 1
1009, 3, 0.3874572515487671, 5, 3, 0
1010, 3, 0.10898124426603317, 4, 4, 1
1011, 3, 0.0013113075401633978, 7, 7, 1
1013, 3, 0.023062415421009064, 1, 1, 1
1015, 3, 0.3042448163032532, 5, 5, 1
1016, 3, 0.10705383121967316, 7, 7, 1
1019, 3, 0.0009358208044432104, 6, 6, 1
1022, 3, 0.012018321081995964, 5, 5, 1
1024, 3, 0.006315466482192278, 5, 5, 1
1025, 3, 0.0014837339986115694, 3, 3, 1
1027, 3, 0.00019367750792298466, 6, 6, 1
1032, 3, 0.0010416944278404117, 1, 1, 1
1035, 3, 0.005623113363981247, 1, 1, 1
1036, 3, 0.00048196708667092025, 3, 3, 1
1037, 3, 0.370474249124527, 3, 3, 1
1038, 3, 0.0005189747316762805, 6, 6, 1
