image index, last exit, entropy, gt, pred, correct
140, 0, 0.4862988591194153, 8, 0, 0
141, 0, 0.4991927742958069, 2, 0, 0
142, 0, 0.49961408972740173, 3, 0, 0
143, 0, 0.49007484316825867, 9, 0, 0
144, 0, 0.49919593334198, 9, 0, 0
145, 0, 0.43499302864074707, 0, 0, 1
146, 0, 0.3658156991004944, 0, 0, 1
147, 0, 0.47915130853652954, 2, 0, 0
148, 0, 0.4957278370857239, 5, 0, 0
149, 0, 0.46093282103538513, 0, 0, 1
150, 0, 0.48859864473342896, 8, 0, 0
151, 0, 0.43808603286743164, 8, 0, 0
152, 0, 0.4158932566642761, 0, 0, 1
153, 0, 0.4783669114112854, 7, 0, 0
154, 0, 0.49536094069480896, 9, 0, 0
155, 0, 0.49962547421455383, 6, 0, 0
156, 0, 0.4940883219242096, 9, 0, 0
157, 0, 0.4942873418331146, 0, 0, 1
158, 0, 0.4022846519947052, 0, 0, 1
159, 0, 0.48588117957115173, 0, 0, 1
160, 0, 0.46999192237854004, 5, 0, 0
161, 0, 0.4913691282272339, 4, 0, 0
162, 0, 0.39478790760040283, 8, 0, 0
163, 0, 0.49514296650886536, 2, 0, 0
164, 0, 0.489022821187973, 9, 0, 0
165, 0, 0.39171603322029114, 1, 0, 0
166, 0, 0.493763267993927, 8, 0, 0
167, 0, 0.49791839718818665, 0, 0, 1
168, 0, 0.4890587329864502, 1, 0, 0
169, 0, 0.486669659614563, 8, 0, 0
170, 0, 0.4859503209590912, 9, 0, 0
171, 0, 0.4956708252429962, 9, 0, 0
172, 0, 0.4378022253513336, 0, 0, 1
173, 0, 0.4227268695831299, 4, 0, 0
174, 0, 0.4977265000343323, 2, 0, 0
175, 0, 0.49930471181869507, 0, 0, 1
176, 0, 0.48754504323005676, 8, 0, 0
177, 0, 0.4995965361595154, 7, 0, 0
178, 0, 0.490730881690979, 3, 0, 0
179, 0, 0.45697855949401855, 0, 0, 1
180, 0, 0.4440009891986847, 0, 0, 1
181, 0, 0.4970976412296295, 0, 0, 1
182, 0, 0.45183074474334717, 1, 0, 0
183, 0, 0.4403568506240845, 0, 0, 1
184, 0, 0.49061694741249084, 1, 0, 0
185, 0, 0.4971921145915985, 4, 0, 0
186, 0, 0.483916699886322, 0, 0, 1
187, 0, 0.46522757411003113, 8, 0, 0
188, 0, 0.486947625875473, 6, 0, 0
189, 0, 0.4922594428062439, 9, 0, 0
190, 0, 0.4868972599506378, 0, 0, 1
191, 0, 0.49216288328170776, 9, 0, 0
192, 0, 0.4863085448741913, 0, 0, 1
193, 0, 0.4936533570289612, 0, 0, 1
194, 0, 0.4967952370643616, 2, 0, 0
195, 0, 0.45862704515457153, 1, 0, 0
196, 0, 0.49733230471611023, 2, 0, 0
197, 0, 0.49276280403137207, 5, 0, 0
198, 0, 0.4427229166030884, 0, 0, 1
199, 0, 0.47354498505592346, 8, 0, 0
200, 0, 0.4797115921974182, 1, 0, 0
201, 0, 0.4897027313709259, 8, 0, 0
202, 0, 0.4795558750629425, 8, 0, 0
203, 0, 0.4918774366378784, 5, 0, 0
204, 0, 0.4953724145889282, 8, 0, 0
205, 0, 0.47851669788360596, 1, 0, 0
206, 0, 0.45950061082839966, 0, 0, 1
207, 0, 0.407709002494812, 0, 0, 1
208, 0, 0.496279239654541, 6, 0, 0
209, 0, 0.4874366223812103, 9, 0, 0
210, 0, 0.4757498800754547, 8, 0, 0
211, 0, 0.48485928773880005, 8, 0, 0
212, 0, 0.47715112566947937, 7, 0, 0
213, 0, 0.4819191098213196, 9, 0, 0
214, 0, 0.4942975342273712, 7, 0, 0
215, 0, 0.4960021674633026, 2, 0, 0
216, 0, 0.4987821578979492, 1, 0, 0
217, 0, 0.49158239364624023, 0, 0, 1
218, 0, 0.48397296667099, 8, 0, 0
219, 0, 0.48640137910842896, 1, 0, 0
220, 0, 0.474858820438385, 2, 0, 0
221, 0, 0.478542298078537, 9, 0, 0
222, 0, 0.4998200237751007, 2, 0, 0
223, 0, 0.4901227355003357, 8, 0, 0
224, 0, 0.4856445789337158, 1, 0, 0
225, 0, 0.49602657556533813, 9, 0, 0
226, 0, 0.49844157695770264, 9, 0, 0
227, 0, 0.42870742082595825, 0, 0, 1
228, 0, 0.4186137318611145, 1, 0, 0
229, 0, 0.49580052495002747, 0, 0, 1
230, 0, 0.41534745693206787, 0, 0, 1
231, 0, 0.49428969621658325, 9, 0, 0
232, 0, 0.46052423119544983, 0, 0, 1
233, 0, 0.4473549723625183, 0, 0, 1
234, 0, 0.425449401140213, 0, 0, 1
235, 0, 0.49582311511039734, 2, 0, 0
236, 0, 0.49299299716949463, 8, 0, 0
237, 0, 0.4553825557231903, 8, 0, 0
238, 0, 0.4859749674797058, 8, 0, 0
239, 0, 0.41294214129447937, 0, 0, 1
240, 0, 0.49757081270217896, 3, 0, 0
241, 0, 0.48606202006340027, 5, 0, 0
242, 0, 0.4985499382019043, 9, 0, 0
243, 0, 0.49995359778404236, 9, 0, 0
244, 0, 0.4921117424964905, 9, 0, 0
245, 0, 0.4978334605693817, 5, 0, 0
246, 0, 0.48347970843315125, 2, 0, 0
247, 0, 0.498577356338501, 2, 0, 0
248, 0, 0.4662769138813019, 8, 0, 0
249, 0, 0.4531601667404175, 8, 0, 0
250, 0, 0.4813888370990753, 9, 0, 0
251, 0, 0.4940737187862396, 2, 0, 0
252, 0, 0.4836844801902771, 9, 0, 0
253, 0, 0.4353485703468323, 0, 0, 1
254, 0, 0.4577071964740753, 8, 0, 0
255, 0, 0.4934462904930115, 8, 0, 0
256, 0, 0.43318623304367065, 8, 0, 0
257, 0, 0.49864301085472107, 0, 0, 1
258, 0, 0.4736115336418152, 8, 0, 0
259, 0, 0.45949986577033997, 0, 0, 1
260, 0, 0.48629626631736755, 4, 0, 0
261, 0, 0.48861876130104065, 9, 0, 0
262, 0, 0.3912103772163391, 0, 0, 1
263, 0, 0.47760018706321716, 9, 0, 0
264, 0, 0.48313888907432556, 9, 0, 0
265, 0, 0.4882267713546753, 8, 0, 0
266, 0, 0.4628801643848419, 9, 0, 0
267, 0, 0.4172210693359375, 0, 0, 1
268, 0, 0.40409108996391296, 0, 0, 1
269, 0, 0.4595623314380646, 0, 0, 1
270, 0, 0.49615153670310974, 2, 0, 0
271, 0, 0.39738917350769043, 0, 0, 1
272, 0, 0.4865560531616211, 8, 0, 0
273, 0, 0.49132904410362244, 9, 0, 0
274, 0, 0.4935721457004547, 2, 0, 0
275, 0, 0.49389955401420593, 9, 0, 0
276, 0, 0.41859784722328186, 0, 0, 1
277, 0, 0.48653078079223633, 8, 0, 0
278, 0, 0.4799919128417969, 0, 0, 1
