image name, last exit, entropy, gt, pred, correct
4823, 1, 0.4991864264011383, 0, 0, 1
4838, 1, 0.49949848651885986, 8, 0, 0
4856, 1, 0.4979977607727051, 2, 0, 0
4915, 1, 0.4986966848373413, 2, 0, 0
4927, 1, 0.49989649653434753, 8, 0, 0
4953, 1, 0.4986238479614258, 2, 0, 0
4962, 1, 0.4986177682876587, 0, 0, 1
4982, 1, 0.4997238516807556, 2, 0, 0
5027, 1, 0.4991343021392822, 9, 0, 0
5070, 1, 0.4989710748195648, 2, 0, 0
5132, 1, 0.4987855851650238, 2, 0, 0
5135, 1, 0.49898630380630493, 2, 0, 0
5143, 1, 0.4987470507621765, 2, 0, 0
5208, 1, 0.49975600838661194, 2, 0, 0
5346, 1, 0.4972355365753174, 0, 0, 1
5359, 1, 0.4973333179950714, 2, 0, 0
5451, 1, 0.49995625019073486, 4, 0, 0
5528, 1, 0.49931609630584717, 2, 0, 0
5558, 1, 0.4998176097869873, 2, 0, 0
5642, 1, 0.4986847937107086, 2, 0, 0
5665, 1, 0.49817031621932983, 0, 0, 1
5666, 1, 0.4999094307422638, 2, 0, 0
5668, 1, 0.499208003282547, 2, 0, 0
5691, 1, 0.49956250190734863, 2, 0, 0
5692, 1, 0.4979022145271301, 8, 0, 0
5694, 1, 0.496951699256897, 2, 0, 0
5702, 1, 0.4974183142185211, 2, 0, 0
5711, 1, 0.49853450059890747, 9, 0, 0
5741, 1, 0.4990595579147339, 2, 0, 0
5749, 1, 0.4992958903312683, 2, 0, 0
5771, 1, 0.4989885687828064, 2, 0, 0
5790, 1, 0.49958786368370056, 2, 0, 0
5798, 1, 0.4995948076248169, 9, 0, 0
5827, 1, 0.49923500418663025, 2, 0, 0
5880, 1, 0.49899163842201233, 0, 0, 1
5889, 1, 0.49963343143463135, 9, 0, 0
5918, 1, 0.49979323148727417, 2, 0, 0
5950, 1, 0.49797946214675903, 2, 0, 0
5997, 1, 0.49979367852211, 9, 0, 0
6015, 1, 0.4993877708911896, 2, 0, 0
6017, 1, 0.4991410970687866, 2, 0, 0
6030, 1, 0.4992181658744812, 2, 0, 0
6062, 1, 0.49915456771850586, 2, 0, 0
6073, 1, 0.4966743290424347, 9, 0, 0
6087, 1, 0.49994096159935, 1, 0, 0
6095, 1, 0.49797311425209045, 0, 0, 1
6105, 1, 0.49815303087234497, 9, 0, 0
6148, 1, 0.4994959235191345, 9, 0, 0
6153, 1, 0.4999900460243225, 2, 0, 0
6162, 1, 0.4988328516483307, 9, 0, 0
6194, 1, 0.4988076984882355, 0, 0, 1
6195, 1, 0.4988954961299896, 2, 0, 0
6230, 1, 0.4985026717185974, 9, 0, 0
6231, 1, 0.4996721148490906, 9, 0, 0
6274, 1, 0.4984204173088074, 2, 0, 0
6317, 1, 0.49681389331817627, 9, 0, 0
6382, 1, 0.49988502264022827, 0, 0, 1
6415, 1, 0.49946293234825134, 2, 0, 0
6426, 1, 0.49897047877311707, 2, 0, 0
6495, 1, 0.4991644620895386, 2, 0, 0
6513, 1, 0.4996071755886078, 9, 0, 0
6615, 1, 0.4986408054828644, 9, 0, 0
6616, 1, 0.49813830852508545, 9, 0, 0
6764, 1, 0.49930471181869507, 2, 0, 0
6769, 1, 0.4999125599861145, 6, 0, 0
6775, 1, 0.4991219937801361, 2, 0, 0
6801, 1, 0.4969746470451355, 2, 0, 0
6820, 1, 0.49994003772735596, 8, 0, 0
6823, 1, 0.4984709918498993, 2, 0, 0
6883, 1, 0.4989960193634033, 2, 0, 0
6893, 1, 0.4986726641654968, 8, 0, 0
6929, 1, 0.49946531653404236, 0, 0, 1
7001, 1, 0.4987014830112457, 2, 0, 0
7005, 1, 0.49811992049217224, 2, 0, 0
7021, 1, 0.4984458088874817, 2, 0, 0
7180, 1, 0.4992484450340271, 8, 0, 0
7225, 1, 0.49960559606552124, 2, 0, 0
7229, 1, 0.49876606464385986, 2, 0, 0
7271, 1, 0.4991530776023865, 9, 0, 0
7272, 1, 0.49843642115592957, 9, 0, 0
7289, 1, 0.49896040558815, 9, 0, 0
7297, 1, 0.4975498914718628, 2, 0, 0
7316, 1, 0.4991385340690613, 0, 0, 1
7324, 1, 0.4987322986125946, 2, 0, 0
7366, 1, 0.4973459839820862, 2, 0, 0
7462, 1, 0.49635735154151917, 2, 0, 0
7544, 1, 0.49736467003822327, 2, 0, 0
7634, 1, 0.4986276626586914, 2, 0, 0
7641, 1, 0.4998522698879242, 2, 0, 0
7699, 1, 0.49927541613578796, 2, 0, 0
7734, 1, 0.49905359745025635, 9, 0, 0
7735, 1, 0.49998223781585693, 9, 0, 0
7772, 1, 0.4993865489959717, 2, 0, 0
7796, 1, 0.49918001890182495, 2, 0, 0
7834, 1, 0.49901556968688965, 9, 0, 0
7848, 1, 0.4985713064670563, 2, 0, 0
7869, 1, 0.4993111789226532, 9, 0, 0
7897, 1, 0.49919700622558594, 2, 0, 0
7940, 1, 0.498697966337204, 2, 0, 0
7958, 1, 0.49885785579681396, 2, 0, 0
7961, 1, 0.49982917308807373, 2, 0, 0
7977, 1, 0.4968787729740143, 8, 0, 0
