image name, last exit, entropy, gt, pred, correct
4433, 1, 0.49957141280174255, 2, 0, 0
4452, 1, 0.4987853467464447, 6, 0, 0
4489, 1, 0.4991741478443146, 9, 0, 0
4490, 1, 0.49947431683540344, 2, 0, 0
4517, 1, 0.4973304271697998, 2, 0, 0
4551, 1, 0.49870091676712036, 9, 0, 0
4555, 1, 0.49755698442459106, 2, 0, 0
4583, 1, 0.4990123212337494, 2, 0, 0
4608, 1, 0.4985947012901306, 0, 0, 1
4621, 1, 0.49986088275909424, 2, 0, 0
4657, 1, 0.498462438583374, 2, 0, 0
4708, 1, 0.4998091757297516, 9, 0, 0
4729, 1, 0.499616801738739, 9, 0, 0
4741, 1, 0.4991046190261841, 2, 0, 0
4743, 1, 0.4991741478443146, 2, 0, 0
4790, 1, 0.499981164932251, 8, 0, 0
4819, 1, 0.497294545173645, 9, 0, 0
4823, 1, 0.4991864264011383, 0, 0, 1
4838, 1, 0.49949848651885986, 8, 0, 0
4856, 1, 0.4979977607727051, 2, 0, 0
4884, 1, 0.49970364570617676, 8, 0, 0
4915, 1, 0.4986966848373413, 2, 0, 0
4927, 1, 0.49989649653434753, 8, 0, 0
4953, 1, 0.4986238479614258, 2, 0, 0
4962, 1, 0.4986177682876587, 0, 0, 1
4982, 1, 0.4997238516807556, 2, 0, 0
5027, 1, 0.4991343021392822, 9, 0, 0
5070, 1, 0.4989710748195648, 2, 0, 0
5132, 1, 0.4987855851650238, 2, 0, 0
5135, 1, 0.49898630380630493, 2, 0, 0
5143, 1, 0.4987470507621765, 2, 0, 0
5208, 1, 0.49975600838661194, 2, 0, 0
5226, 1, 0.49802473187446594, 7, 0, 0
5346, 1, 0.4972355365753174, 0, 0, 1
5359, 1, 0.4973333179950714, 2, 0, 0
5380, 1, 0.4974971115589142, 8, 0, 0
5451, 1, 0.49995625019073486, 4, 0, 0
5528, 1, 0.49931609630584717, 2, 0, 0
5558, 1, 0.4998176097869873, 2, 0, 0
5566, 1, 0.4994780123233795, 8, 0, 0
5642, 1, 0.4986847937107086, 2, 0, 0
5665, 1, 0.49817031621932983, 0, 0, 1
5666, 1, 0.4999094307422638, 2, 0, 0
5668, 1, 0.499208003282547, 2, 0, 0
5691, 1, 0.49956250190734863, 2, 0, 0
5692, 1, 0.4979022145271301, 8, 0, 0
5694, 1, 0.496951699256897, 2, 0, 0
5702, 1, 0.4974183142185211, 2, 0, 0
5711, 1, 0.49853450059890747, 9, 0, 0
5741, 1, 0.4990595579147339, 2, 0, 0
5749, 1, 0.4992958903312683, 2, 0, 0
5771, 1, 0.4989885687828064, 2, 0, 0
5790, 1, 0.49958786368370056, 2, 0, 0
5798, 1, 0.4995948076248169, 9, 0, 0
5827, 1, 0.49923500418663025, 2, 0, 0
5880, 1, 0.49899163842201233, 0, 0, 1
5889, 1, 0.49963343143463135, 9, 0, 0
5918, 1, 0.49979323148727417, 2, 0, 0
5950, 1, 0.49797946214675903, 2, 0, 0
5997, 1, 0.49979367852211, 9, 0, 0
6015, 1, 0.4993877708911896, 2, 0, 0
6017, 1, 0.4991410970687866, 2, 0, 0
6030, 1, 0.4992181658744812, 2, 0, 0
6062, 1, 0.49915456771850586, 2, 0, 0
6073, 1, 0.4966743290424347, 9, 0, 0
6087, 1, 0.49994096159935, 1, 0, 0
6095, 1, 0.49797311425209045, 0, 0, 1
6105, 1, 0.49815303087234497, 9, 0, 0
6134, 1, 0.4986931383609772, 8, 0, 0
6148, 1, 0.4994959235191345, 9, 0, 0
6153, 1, 0.4999900460243225, 2, 0, 0
6162, 1, 0.4988328516483307, 9, 0, 0
6194, 1, 0.4988076984882355, 0, 0, 1
6195, 1, 0.4988954961299896, 2, 0, 0
6230, 1, 0.4985026717185974, 9, 0, 0
6231, 1, 0.4996721148490906, 9, 0, 0
6250, 1, 0.49997013807296753, 3, 0, 0
6274, 1, 0.4984204173088074, 2, 0, 0
6317, 1, 0.49681389331817627, 9, 0, 0
6382, 1, 0.49988502264022827, 0, 0, 1
6415, 1, 0.49946293234825134, 2, 0, 0
6426, 1, 0.49897047877311707, 2, 0, 0
6455, 1, 0.4985058903694153, 2, 0, 0
6495, 1, 0.4991644620895386, 2, 0, 0
6513, 1, 0.4996071755886078, 9, 0, 0
6615, 1, 0.4986408054828644, 9, 0, 0
6616, 1, 0.49813830852508545, 9, 0, 0
6764, 1, 0.49930471181869507, 2, 0, 0
6769, 1, 0.4999125599861145, 6, 0, 0
6775, 1, 0.4991219937801361, 2, 0, 0
6801, 1, 0.4969746470451355, 2, 0, 0
6820, 1, 0.49994003772735596, 8, 0, 0
6823, 1, 0.4984709918498993, 2, 0, 0
6883, 1, 0.4989960193634033, 2, 0, 0
6893, 1, 0.4986726641654968, 8, 0, 0
6929, 1, 0.49946531653404236, 0, 0, 1
7001, 1, 0.4987014830112457, 2, 0, 0
7005, 1, 0.49811992049217224, 2, 0, 0
7021, 1, 0.4984458088874817, 2, 0, 0
7180, 1, 0.4992484450340271, 8, 0, 0
7225, 1, 0.49960559606552124, 2, 0, 0
7229, 1, 0.49876606464385986, 2, 0, 0
7271, 1, 0.4991530776023865, 9, 0, 0
7272, 1, 0.49843642115592957, 9, 0, 0
7289, 1, 0.49896040558815, 9, 0, 0
7297, 1, 0.4975498914718628, 2, 0, 0
7314, 1, 0.4977301061153412, 9, 0, 0
7316, 1, 0.4991385340690613, 0, 0, 1
7324, 1, 0.4987322986125946, 2, 0, 0
7366, 1, 0.4973459839820862, 2, 0, 0
7462, 1, 0.49635735154151917, 2, 0, 0
7544, 1, 0.49736467003822327, 2, 0, 0
7634, 1, 0.4986276626586914, 2, 0, 0
7641, 1, 0.4998522698879242, 2, 0, 0
7699, 1, 0.49927541613578796, 2, 0, 0
7734, 1, 0.49905359745025635, 9, 0, 0
7735, 1, 0.49998223781585693, 9, 0, 0
7756, 1, 0.49956873059272766, 0, 0, 1
7772, 1, 0.4993865489959717, 2, 0, 0
7795, 1, 0.497905433177948, 9, 0, 0
7796, 1, 0.49918001890182495, 2, 0, 0
7834, 1, 0.49901556968688965, 9, 0, 0
7848, 1, 0.4985713064670563, 2, 0, 0
7869, 1, 0.4993111789226532, 9, 0, 0
7897, 1, 0.49919700622558594, 2, 0, 0
7940, 1, 0.498697966337204, 2, 0, 0
7958, 1, 0.49885785579681396, 2, 0, 0
7961, 1, 0.49982917308807373, 2, 0, 0
7977, 1, 0.4968787729740143, 8, 0, 0
9, 1, 0.014146769419312477, 9, 9, 1
14, 1, 0.014632298611104488, 2, 2, 1
16, 1, 0.014706396497786045, 5, 5, 1
32, 1, 0.14714932441711426, 0, 8, 0
41, 1, 0.09409333020448685, 2, 2, 1
48, 1, 0.037513162940740585, 1, 1, 1
52, 1, 0.007242332678288221, 5, 5, 1
85, 1, 0.017069967463612556, 5, 5, 1
91, 1, 0.003724923124536872, 9, 9, 1
95, 1, 0.011828137561678886, 9, 9, 1
99, 1, 0.0032445683609694242, 9, 9, 1
122, 1, 0.0005751480348408222, 7, 7, 1
156, 1, 0.006689285393804312, 5, 5, 1
166, 1, 0.005324556026607752, 2, 2, 1
174, 1, 0.008354075253009796, 9, 9, 1
178, 1, 0.00047336556599475443, 5, 5, 1
181, 1, 0.02376631274819374, 0, 0, 1
194, 1, 0.004680362530052662, 2, 2, 1
206, 1, 0.0030775442719459534, 9, 9, 1
210, 1, 0.003854858921840787, 2, 2, 1
229, 1, 0.02372271753847599, 9, 9, 1
230, 1, 0.0036463693249970675, 0, 0, 1
249, 1, 0.014599193818867207, 0, 0, 1
263, 1, 0.008218377828598022, 8, 8, 1
278, 1, 0.008514747954905033, 0, 0, 1
290, 1, 0.0011678575538098812, 9, 9, 1
303, 1, 0.005818190984427929, 2, 2, 1
357, 1, 0.004451222717761993, 9, 9, 1
362, 1, 0.0004067925037816167, 1, 1, 1
364, 1, 0.18353185057640076, 2, 2, 1
373, 1, 0.008818037807941437, 2, 2, 1
382, 1, 0.022242361679673195, 9, 9, 1
392, 1, 0.055198248475790024, 5, 5, 1
399, 1, 0.041617754846811295, 7, 7, 1
407, 1, 0.00026754464488476515, 6, 6, 1
418, 1, 0.005590518936514854, 2, 2, 1
425, 1, 0.07229346036911011, 0, 0, 1
431, 1, 0.002404802944511175, 5, 5, 1
434, 1, 0.005792397540062666, 4, 4, 1
450, 1, 0.1470075100660324, 1, 0, 0
467, 1, 0.464987188577652, 3, 3, 1
478, 1, 0.00043404800817370415, 1, 1, 1
489, 1, 0.10664918273687363, 9, 9, 1
508, 1, 0.02343093231320381, 8, 8, 1
509, 1, 0.003139409003779292, 0, 0, 1
550, 1, 0.011616580188274384, 6, 6, 1
561, 1, 0.016926759853959084, 9, 9, 1
563, 1, 0.009465417824685574, 2, 2, 1
567, 1, 0.0026996966917067766, 7, 7, 1
591, 1, 0.002509663812816143, 2, 2, 1
642, 1, 0.002422132296487689, 5, 5, 1
653, 1, 0.012058364227414131, 2, 2, 1
694, 1, 0.19728028774261475, 4, 4, 1
720, 1, 0.005931572988629341, 2, 2, 1
739, 1, 0.05936851724982262, 0, 0, 1
779, 1, 0.013714892789721489, 8, 8, 1
800, 1, 0.005898178089410067, 2, 2, 1
816, 1, 0.004571674391627312, 2, 2, 1
818, 1, 0.009888960048556328, 9, 9, 1
832, 1, 0.24920892715454102, 6, 6, 1
857, 1, 0.0007445469964295626, 3, 3, 1
864, 1, 0.00323742488399148, 2, 2, 1
873, 1, 0.005958042107522488, 2, 2, 1
874, 1, 0.010062665678560734, 1, 1, 1
901, 1, 0.0005713811842724681, 6, 6, 1
904, 1, 0.2634892761707306, 2, 2, 1
941, 1, 0.0038017008919268847, 2, 2, 1
944, 1, 0.0012412256328389049, 1, 1, 1
959, 1, 0.0085046561434865, 9, 9, 1
964, 1, 0.16151607036590576, 9, 2, 0
982, 1, 0.0003696774074342102, 9, 9, 1
984, 1, 0.06230147182941437, 6, 6, 1
987, 1, 0.0032709059305489063, 2, 2, 1
1028, 1, 0.25023046135902405, 6, 5, 0
1050, 1, 0.0017310866387560964, 2, 2, 1
1052, 1, 0.4855148494243622, 6, 5, 0
1081, 1, 0.08241961151361465, 8, 8, 1
1090, 1, 0.036407459527254105, 3, 7, 0
1098, 1, 0.00019937416072934866, 3, 3, 1
1139, 1, 0.03201249986886978, 6, 6, 1
1199, 1, 0.0013599030207842588, 9, 9, 1
1202, 1, 0.0015909743960946798, 2, 2, 1
1217, 1, 0.028049709275364876, 3, 3, 1
1244, 1, 0.008060838095843792, 4, 4, 1
1246, 1, 0.02276315912604332, 1, 1, 1
1260, 1, 0.007555541582405567, 2, 2, 1
1277, 1, 0.0011999313719570637, 2, 2, 1
1290, 1, 0.26304760575294495, 0, 0, 1
1293, 1, 0.006238310132175684, 0, 0, 1
1300, 1, 0.007788369432091713, 5, 5, 1
1323, 1, 0.006372231058776379, 1, 1, 1
1325, 1, 0.06100776791572571, 7, 7, 1
1330, 1, 0.0009544211206957698, 7, 7, 1
1344, 1, 0.0018121605971828103, 9, 9, 1
1352, 1, 0.0073363641276955605, 8, 8, 1
1358, 1, 0.0006404861924238503, 2, 2, 1
1383, 1, 0.0028460773173719645, 7, 7, 1
1387, 1, 0.01928209699690342, 5, 5, 1
1426, 1, 0.0017701786709949374, 6, 6, 1
1433, 1, 0.0022218821104615927, 2, 2, 1
1437, 1, 0.04534032940864563, 9, 9, 1
1451, 1, 0.0023944179993122816, 9, 9, 1
1459, 1, 0.004168216604739428, 0, 0, 1
1481, 1, 0.00814947672188282, 5, 5, 1
1491, 1, 0.003143159905448556, 5, 5, 1
1503, 1, 0.009220629930496216, 3, 3, 1
1540, 1, 0.32297468185424805, 4, 1, 0
1555, 1, 0.02247968688607216, 5, 5, 1
1595, 1, 0.08100168406963348, 5, 5, 1
1602, 1, 0.20447087287902832, 7, 5, 0
1639, 1, 0.008203498087823391, 8, 8, 1
1677, 1, 0.19886678457260132, 2, 2, 1
1684, 1, 0.0015314192278310657, 2, 2, 1
1686, 1, 0.11598669737577438, 4, 4, 1
1694, 1, 0.0024074933025985956, 2, 2, 1
1728, 1, 0.04990087077021599, 0, 0, 1
1735, 1, 0.005499731283634901, 8, 8, 1
1756, 1, 0.001363288494758308, 1, 1, 1
1763, 1, 0.00037570210406556726, 1, 1, 1
1794, 1, 0.03092479333281517, 2, 2, 1
1814, 1, 0.002829180797562003, 2, 2, 1
1815, 1, 0.01796823740005493, 5, 5, 1
1823, 1, 0.020113931968808174, 0, 0, 1
1825, 1, 0.0021811900660395622, 1, 1, 1
1851, 1, 0.00030118145514279604, 9, 9, 1
1858, 1, 0.20747165381908417, 8, 8, 1
1885, 1, 0.1581452637910843, 4, 3, 0
1928, 1, 0.015560606494545937, 2, 2, 1
1938, 1, 0.003037509974092245, 2, 2, 1
1943, 1, 0.0008491856278851628, 8, 8, 1
1945, 1, 0.002843529684469104, 0, 0, 1
1952, 1, 0.07286034524440765, 5, 5, 1
1954, 1, 0.0053422898054122925, 2, 2, 1
1985, 1, 0.00015649219858460128, 6, 6, 1
2008, 1, 0.001488838461227715, 2, 2, 1
2036, 1, 0.003702554851770401, 5, 5, 1
2038, 1, 0.003211749717593193, 3, 3, 1
2122, 1, 0.007213100325316191, 7, 7, 1
2174, 1, 0.015296436846256256, 8, 8, 1
2175, 1, 0.23760376870632172, 2, 2, 1
2178, 1, 0.016423719003796577, 3, 3, 1
2189, 1, 0.008492677472531796, 2, 2, 1
2193, 1, 0.005879225675016642, 1, 1, 1
2194, 1, 0.000896633486263454, 1, 1, 1
2202, 1, 0.009333882480859756, 5, 5, 1
2212, 1, 0.0018565594218671322, 3, 3, 1
2218, 1, 0.06301581114530563, 7, 7, 1
2221, 1, 0.2143486887216568, 1, 0, 0
2227, 1, 0.11614449322223663, 9, 9, 1
2281, 1, 0.010816015303134918, 3, 3, 1
2315, 1, 0.0005801004008390009, 4, 4, 1
2316, 1, 0.0034925376530736685, 3, 3, 1
2336, 1, 0.0018787154695019126, 1, 1, 1
2344, 1, 0.0008909633033908904, 9, 9, 1
2378, 1, 0.0008792334119789302, 0, 0, 1
2410, 1, 0.028529249131679535, 2, 2, 1
2431, 1, 0.005500646308064461, 9, 9, 1
2466, 1, 0.0023011115845292807, 9, 9, 1
2485, 1, 0.04702824354171753, 0, 0, 1
2501, 1, 0.035964325070381165, 9, 9, 1
2524, 1, 0.12953194975852966, 6, 6, 1
2526, 1, 0.09302262216806412, 3, 3, 1
2536, 1, 0.002955472795292735, 2, 2, 1
2543, 1, 0.0038237166590988636, 9, 9, 1
2547, 1, 0.013811749406158924, 2, 2, 1
2573, 1, 0.0006274654879234731, 9, 9, 1
2579, 1, 0.048835042864084244, 0, 0, 1
2614, 1, 0.0008240797324106097, 3, 3, 1
2620, 1, 0.0009408051846548915, 1, 1, 1
2635, 1, 0.00019723879813682288, 9, 9, 1
2644, 1, 0.0022822078317403793, 2, 2, 1
2645, 1, 0.0003441398439463228, 1, 1, 1
2660, 1, 0.013363819569349289, 9, 9, 1
2695, 1, 0.00017134415975306183, 3, 3, 1
2698, 1, 0.002098452067002654, 9, 9, 1
2748, 1, 0.003378537017852068, 5, 5, 1
2764, 1, 0.0016503100050613284, 2, 2, 1
2766, 1, 0.001832302543334663, 4, 4, 1
2781, 1, 0.0012500409502536058, 2, 2, 1
2801, 1, 0.0006372501375153661, 2, 2, 1
2806, 1, 0.002066341694444418, 2, 2, 1
2820, 1, 0.0029249354265630245, 8, 8, 1
2830, 1, 0.020652567967772484, 2, 2, 1
2832, 1, 0.0168512761592865, 2, 2, 1
2862, 1, 0.38755008578300476, 5, 5, 1
2875, 1, 0.00706240301951766, 9, 9, 1
2895, 1, 0.0022091781720519066, 5, 5, 1
2906, 1, 0.0006613332079723477, 2, 2, 1
2914, 1, 0.1507684886455536, 4, 4, 1
2921, 1, 0.010724014602601528, 9, 9, 1
2930, 1, 0.06985899060964584, 9, 9, 1
2947, 1, 0.0008086031884886324, 9, 9, 1
2996, 1, 0.2678881883621216, 0, 9, 0
3015, 1, 0.004848596639931202, 2, 2, 1
3028, 1, 0.0008169682114385068, 3, 3, 1
3030, 1, 0.0024986250791698694, 6, 6, 1
3050, 1, 0.35232898592948914, 6, 6, 1
3064, 1, 0.0020169890485703945, 9, 9, 1
3079, 1, 0.059332434087991714, 9, 9, 1
3091, 1, 0.002262386493384838, 9, 9, 1
3103, 1, 0.014303768053650856, 3, 3, 1
3118, 1, 0.0011029266752302647, 7, 7, 1
3129, 1, 0.005717919208109379, 9, 9, 1
3131, 1, 0.0022254453506320715, 2, 2, 1
3132, 1, 0.0005664640921168029, 3, 3, 1
3133, 1, 0.0012849944178014994, 9, 9, 1
3136, 1, 0.0011892995098605752, 9, 9, 1
3157, 1, 0.003659677691757679, 2, 2, 1
3193, 1, 0.024700619280338287, 5, 5, 1
3195, 1, 0.00264305854216218, 2, 2, 1
3208, 1, 0.0775614008307457, 7, 7, 1
3240, 1, 0.05061350762844086, 9, 9, 1
3248, 1, 0.0019197753863409162, 2, 2, 1
3252, 1, 0.0059808408841490746, 2, 2, 1
3263, 1, 0.017572728917002678, 6, 6, 1
3314, 1, 0.012854451313614845, 6, 6, 1
3320, 1, 0.03641800582408905, 4, 4, 1
3323, 1, 0.03357833996415138, 5, 5, 1
3338, 1, 0.0013279144186526537, 8, 8, 1
3368, 1, 0.0012997398152947426, 2, 2, 1
3378, 1, 0.01097425352782011, 9, 9, 1
3396, 1, 0.01536713819950819, 9, 9, 1
3409, 1, 0.02783200517296791, 8, 8, 1
3432, 1, 0.002418930409476161, 2, 2, 1
3446, 1, 0.004142771940678358, 4, 4, 1
3452, 1, 0.0013916476164013147, 2, 2, 1
3476, 1, 0.047538578510284424, 5, 5, 1
3484, 1, 0.0017692772671580315, 8, 8, 1
3489, 1, 5.8772046031663194e-05, 7, 7, 1
3526, 1, 0.10540278255939484, 2, 2, 1
3527, 1, 0.017022615298628807, 1, 1, 1
3563, 1, 0.022693011909723282, 4, 4, 1
3564, 1, 0.0020821080543100834, 9, 9, 1
3596, 1, 0.0018694064347073436, 3, 3, 1
3612, 1, 0.04092634841799736, 3, 3, 1
3619, 1, 0.0003757097583729774, 3, 3, 1
3662, 1, 0.003169476520270109, 2, 2, 1
3672, 1, 0.006822042167186737, 4, 4, 1
3688, 1, 0.007396565284579992, 2, 2, 1
3690, 1, 0.24887116253376007, 3, 3, 1
3720, 1, 0.11323969066143036, 2, 2, 1
3770, 1, 0.0014623216120526195, 5, 5, 1
3779, 1, 0.0035385042428970337, 0, 0, 1
3794, 1, 0.00937817431986332, 6, 6, 1
3796, 1, 0.001194177893921733, 2, 2, 1
3805, 1, 0.0045984648168087006, 8, 8, 1
3807, 1, 0.0011962145799770951, 9, 9, 1
3812, 1, 0.32785069942474365, 1, 1, 1
3858, 1, 0.13165083527565002, 2, 2, 1
3859, 1, 0.21474173665046692, 6, 6, 1
3861, 1, 0.011888507753610611, 9, 9, 1
3876, 1, 0.38674384355545044, 6, 6, 1
3883, 1, 0.0010658360552042723, 9, 9, 1
3912, 1, 0.0022165344562381506, 2, 2, 1
3936, 1, 0.007234870921820402, 8, 8, 1
3943, 1, 0.02013147436082363, 9, 9, 1
3959, 1, 0.00038463680539280176, 9, 9, 1
3961, 1, 0.005402751732617617, 0, 0, 1
3980, 1, 0.3376803994178772, 6, 6, 1
3991, 1, 0.20804379880428314, 5, 5, 1
3996, 1, 0.0010585302952677011, 2, 2, 1
4041, 1, 0.002252238104119897, 2, 2, 1
4044, 1, 0.006271892227232456, 8, 8, 1
4050, 1, 0.00139504368416965, 6, 6, 1
4091, 1, 0.0018221979262307286, 2, 2, 1
4109, 1, 0.0702308788895607, 2, 2, 1
4115, 1, 0.0007013914291746914, 9, 9, 1
4124, 1, 0.006584725342690945, 2, 2, 1
4127, 1, 0.0048907301388680935, 2, 2, 1
4131, 1, 0.015683138743042946, 5, 5, 1
4134, 1, 0.015316572040319443, 3, 3, 1
4136, 1, 0.007468045689165592, 9, 9, 1
4160, 1, 0.010260357521474361, 6, 6, 1
4172, 1, 0.008709730580449104, 5, 5, 1
