image index, last exit, entropy, gt, pred, correct
134, 0, 0.06610548496246338, 47, 47, 1
135, 0, 0.0435686819255352, 94, 94, 1
136, 0, 0.08011171221733093, 60, 60, 1
137, 0, 0.005492671858519316, 53, 53, 1
138, 0, 0.0796707272529602, 0, 0, 1
139, 0, 0.0785379409790039, 0, 0, 1
140, 0, 0.04667362570762634, 47, 47, 1
141, 0, 0.05269988253712654, 53, 53, 1
142, 0, 0.009780790656805038, 0, 0, 1
143, 0, 0.09425453841686249, 48, 48, 1
144, 0, 0.020413249731063843, 60, 60, 1
145, 0, 0.051776763051748276, 14, 82, 0
146, 0, 0.05943576619029045, 53, 53, 1
147, 0, 0.021116800606250763, 94, 94, 1
148, 0, 0.05446220189332962, 17, 17, 1
149, 0, 0.037700772285461426, 53, 53, 1
150, 0, 0.057920902967453, 0, 0, 1
151, 0, 0.04752430319786072, 94, 94, 1
152, 0, 0.005613415967673063, 82, 82, 1
153, 0, 0.09898776561021805, 0, 0, 1
154, 0, 0.05396135523915291, 94, 94, 1
155, 0, 0.05046571046113968, 60, 60, 1
156, 0, 0.09479054063558578, 17, 17, 1
157, 0, 0.02874218486249447, 82, 82, 1
158, 0, 0.09204539656639099, 20, 20, 1
159, 0, 0.006742538884282112, 6, 82, 0
160, 0, 0.04414897412061691, 82, 82, 1
161, 0, 0.020592745393514633, 6, 82, 0
162, 0, 0.05068757385015488, 73, 0, 0
163, 0, 0.01084417849779129, 82, 82, 1
164, 0, 0.008011890575289726, 94, 94, 1
165, 0, 0.09234151244163513, 49, 49, 1
166, 0, 0.06709720194339752, 94, 94, 1
167, 0, 0.04043447598814964, 53, 53, 1
168, 0, 0.013388392515480518, 53, 53, 1
169, 0, 0.08578132092952728, 48, 48, 1
170, 0, 0.0036028714384883642, 94, 94, 1
171, 0, 0.053410544991493225, 94, 94, 1
172, 0, 0.00646474864333868, 82, 82, 1
173, 0, 0.006444493308663368, 94, 94, 1
174, 0, 0.09121052920818329, 70, 70, 1
175, 0, 0.00211029639467597, 82, 82, 1
176, 0, 0.012379703111946583, 94, 94, 1
177, 0, 0.007949594408273697, 6, 82, 0
178, 0, 0.009802008979022503, 94, 94, 1
179, 0, 0.09170284867286682, 59, 52, 0
180, 0, 0.0263901948928833, 94, 94, 1
181, 0, 0.0639960840344429, 52, 52, 1
182, 0, 0.07535874098539352, 94, 94, 1
183, 0, 0.09581565111875534, 71, 71, 1
184, 0, 0.07337313890457153, 33, 94, 0
185, 0, 0.07958332449197769, 20, 20, 1
186, 0, 0.015626350417733192, 82, 82, 1
187, 0, 0.09358465671539307, 54, 54, 1
188, 0, 0.00258770864456892, 82, 82, 1
189, 0, 0.027469923719763756, 82, 82, 1
190, 0, 0.02749287337064743, 82, 82, 1
191, 0, 0.030095409601926804, 23, 23, 1
192, 0, 0.02966911904513836, 47, 47, 1
193, 0, 0.0912497267127037, 96, 47, 0
194, 0, 0.0013838894665241241, 94, 94, 1
195, 0, 0.02539876662194729, 60, 60, 1
196, 0, 0.04779786244034767, 53, 53, 1
197, 0, 0.08994045108556747, 92, 62, 0
198, 0, 0.02151789888739586, 62, 53, 0
199, 0, 0.009863841347396374, 76, 76, 1
200, 0, 0.04186069220304489, 92, 82, 0
201, 0, 0.05872170254588127, 53, 53, 1
202, 0, 0.0065846615470945835, 53, 53, 1
203, 0, 0.026325367391109467, 53, 53, 1
204, 0, 0.08366334438323975, 70, 70, 1
205, 0, 0.031507059931755066, 60, 60, 1
206, 0, 0.09883023053407669, 48, 48, 1
207, 0, 0.04590533301234245, 60, 60, 1
208, 0, 0.03166660666465759, 82, 82, 1
209, 0, 0.023344045504927635, 6, 82, 0
210, 0, 0.03294840455055237, 94, 94, 1
211, 0, 0.002263390924781561, 82, 82, 1
212, 0, 0.03569464758038521, 94, 94, 1
213, 0, 0.017201721668243408, 83, 53, 0
214, 0, 0.035290732979774475, 47, 47, 1
215, 0, 0.04473033919930458, 82, 82, 1
216, 0, 0.08724665641784668, 60, 60, 1
217, 0, 0.011319154873490334, 94, 94, 1
218, 0, 0.004901092033833265, 82, 82, 1
219, 0, 0.04955371469259262, 94, 94, 1
220, 0, 0.02650335431098938, 83, 53, 0
221, 0, 0.034704647958278656, 33, 33, 1
222, 0, 0.06765732169151306, 94, 94, 1
223, 0, 0.025492466986179352, 39, 39, 1
224, 0, 0.062034495174884796, 60, 60, 1
225, 0, 0.0315953753888607, 60, 60, 1
226, 0, 0.07213205099105835, 94, 94, 1
227, 0, 0.030924879014492035, 82, 82, 1
228, 0, 0.023524455726146698, 94, 94, 1
229, 0, 0.0031831092201173306, 82, 82, 1
230, 0, 0.06773144006729126, 52, 52, 1
231, 0, 0.08047930151224136, 60, 60, 1
232, 0, 0.03757385537028313, 83, 53, 0
233, 0, 0.031294044107198715, 47, 47, 1
234, 0, 0.07764720916748047, 60, 60, 1
235, 0, 0.027084769681096077, 6, 82, 0
236, 0, 0.06560210883617401, 62, 62, 1
237, 0, 0.04093397408723831, 82, 82, 1
238, 0, 0.042513709515333176, 94, 94, 1
239, 0, 0.07791157066822052, 62, 62, 1
240, 0, 0.0065103983506560326, 83, 53, 0
241, 0, 0.08014503866434097, 98, 54, 0
242, 0, 0.059159163385629654, 23, 23, 1
243, 0, 0.008888404816389084, 6, 82, 0
244, 0, 0.07065160572528839, 94, 94, 1
245, 0, 0.015700671821832657, 53, 53, 1
246, 0, 0.07660054415464401, 53, 53, 1
247, 0, 0.09756645560264587, 52, 52, 1
248, 0, 0.06106999143958092, 23, 23, 1
249, 0, 0.060957130044698715, 53, 53, 1
250, 0, 0.07188665121793747, 53, 53, 1
251, 0, 0.0922737568616867, 6, 82, 0
252, 0, 0.0617511160671711, 60, 60, 1
253, 0, 0.07702827453613281, 17, 17, 1
254, 0, 0.06780128180980682, 70, 54, 0
255, 0, 0.018472325056791306, 60, 60, 1
256, 0, 0.05963572859764099, 82, 82, 1
257, 0, 0.027064168825745583, 70, 70, 1
258, 0, 0.04345673695206642, 82, 82, 1
259, 0, 0.00302214827388525, 94, 94, 1
260, 0, 0.022337116301059723, 76, 76, 1
261, 0, 0.015981169417500496, 76, 76, 1
262, 0, 0.005361523479223251, 82, 82, 1
263, 0, 0.018564045429229736, 94, 94, 1
264, 0, 0.09913358092308044, 52, 52, 1
265, 0, 0.009738842025399208, 94, 94, 1
266, 0, 0.09174144268035889, 57, 0, 0
267, 0, 0.06647716462612152, 94, 94, 1
268, 0, 0.0682157427072525, 0, 0, 1
269, 0, 0.07973042130470276, 54, 54, 1
